Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200909,102,18700, ,Corvallis  OR ,4,4,909,0,0,0,0,0,0,0,0,0,4,4,909,0,0,0,0,0,0,0,0,0
200909,104,10580, ,Albany-Schenectady-Troy  NY ,67,67,14692,0,0,0,2,8,560,5,49,3360,58,58,12943,0,0,0,2,8,560,5,49,3360
200909,104,24020, ,Glens Falls  NY ,27,27,5197,0,0,0,0,0,0,0,0,0,17,17,3830,0,0,0,0,0,0,0,0,0
200909,112,11180, ,Ames  IA ,8,8,2039,0,0,0,0,0,0,0,0,0,6,6,1601,0,0,0,0,0,0,0,0,0
200909,118,11540, ,Appleton  WI ,38,38,6791,3,6,725,0,0,0,0,0,0,38,38,6791,3,6,725,0,0,0,0,0,0
200909,118,36780, ,Oshkosh-Neenah  WI ,9,9,1124,0,0,0,0,0,0,0,0,0,9,9,1124,0,0,0,0,0,0,0,0,0
200909,120,11700, ,Asheville  NC ,93,93,21146,2,4,665,0,0,0,0,0,0,82,82,18834,2,4,665,0,0,0,0,0,0
200909,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,514,514,91423,0,0,0,2,8,1050,2,12,1740,474,474,83277,0,0,0,2,8,1050,1,7,1365
200909,122,23580, ,Gainesville  GA ,30,30,4705,0,0,0,0,0,0,0,0,0,30,30,4705,0,0,0,0,0,0,0,0,0
200909,132,12940, ,Baton Rouge  LA ,195,195,34273,0,0,0,0,0,0,0,0,0,194,194,34123,0,0,0,0,0,0,0,0,0
200909,140,13460,C,Bend  OR ,39,39,10559,0,0,0,0,0,0,0,0,0,39,39,10559,0,0,0,0,0,0,0,0,0
200909,142,13820,C,Birmingham-Hoover  AL ,153,153,24718,0,0,0,0,0,0,1,10,744,115,115,17858,0,0,0,0,0,0,0,0,0
200909,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,299,299,73587,6,12,1825,5,18,2016,12,92,12430,192,192,48744,5,10,1665,4,15,1250,4,51,8703
200909,148,31700, ,Manchester-Nashua  NH ,27,27,4958,0,0,0,0,0,0,1,5,276,23,23,4255,0,0,0,0,0,0,0,0,0
200909,148,49340, ,Worcester  MA ,56,56,10576,0,0,0,0,0,0,0,0,0,41,41,7818,0,0,0,0,0,0,0,0,0
200909,154,15180, ,Brownsville-Harlingen  TX ,74,74,7814,0,0,0,0,0,0,3,20,772,74,74,7814,0,0,0,0,0,0,3,20,772
200909,160,15380, ,Buffalo-Niagara Falls  NY ,60,60,13429,0,0,0,0,0,0,0,0,0,58,58,13036,0,0,0,0,0,0,0,0,0
200909,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,413,413,84687,0,0,0,0,0,0,6,185,15054,308,308,58338,0,0,0,0,0,0,5,180,14665
200909,174,16860, ,Chattanooga  TN-GA ,76,76,11488,1,2,92,0,0,0,0,0,0,46,46,6862,0,0,0,0,0,0,0,0,0
200909,174,17420, ,Cleveland  TN ,10,10,1326,0,0,0,3,12,831,0,0,0,10,10,1326,0,0,0,3,12,831,0,0,0
200909,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,462,462,109930,2,4,424,2,6,955,12,469,113016,346,346,83888,0,0,0,2,6,955,7,425,108963
200909,176,28100, ,Kankakee-Bradley  IL ,3,3,835,0,0,0,0,0,0,0,0,0,3,3,835,0,0,0,0,0,0,0,0,0
200909,176,33140, ,Michigan City-La Porte  IN ,4,4,502,0,0,0,0,0,0,0,0,0,4,4,502,0,0,0,0,0,0,0,0,0
200909,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,263,263,48065,1,2,193,1,4,300,3,18,1547,212,212,35955,0,0,0,1,4,300,1,8,900
200909,184,10420, ,Akron  OH ,39,39,8396,0,0,0,0,0,0,1,5,177,33,33,7798,0,0,0,0,0,0,0,0,0
200909,184,17460,C,Cleveland-Elyria-Mentor  OH ,178,178,35430,1,2,160,1,3,240,2,10,746,150,150,31405,1,2,160,1,3,240,0,0,0
200909,192,17900,C,Columbia  SC ,245,245,37509,0,0,0,0,0,0,2,26,1807,145,145,24934,0,0,0,0,0,0,0,0,0
200909,194,12220,C,Auburn-Opelika  AL ,47,47,9827,0,0,0,0,0,0,0,0,0,47,47,9827,0,0,0,0,0,0,0,0,0
200909,194,17980, ,Columbus  GA-AL ,59,59,10618,0,0,0,0,0,0,1,5,380,40,40,8607,0,0,0,0,0,0,0,0,0
200909,198,18140,C,Columbus  OH ,203,203,43815,0,0,0,1,4,324,25,241,11547,182,182,39680,0,0,0,1,4,324,25,241,11547
200909,204,18580, ,Corpus Christi  TX ,69,69,9146,0,0,0,0,0,0,1,6,230,14,14,2056,0,0,0,0,0,0,0,0,0
200909,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1353,1353,311090,9,18,2399,3,12,1085,22,386,30763,1247,1247,282880,9,18,2399,3,12,1085,21,376,30284
200909,212,19380, ,Dayton  OH ,55,55,13778,0,0,0,0,0,0,0,0,0,38,38,10174,0,0,0,0,0,0,0,0,0
200909,212,44220, ,Springfield  OH ,3,3,451,0,0,0,0,0,0,0,0,0,3,3,451,0,0,0,0,0,0,0,0,0
200909,216,14500, ,Boulder  CO ,10,10,2861,0,0,0,1,4,462,0,0,0,10,10,2861,0,0,0,1,4,462,0,0,0
200909,216,19740,C,Denver-Aurora-Broomfield  CO ,321,321,71298,1,2,428,0,0,0,1,15,1150,320,320,70291,1,2,428,0,0,0,1,15,1150
