Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9001,0040,9999, ,Abilene TX MSA,2,2,160,0,0,0,0,0,0,0,0,0,2,2,160,0,0,0,0,0,0,0,0,0
9001,0120,9999, ,Albany GA MSA,14,14,765,0,0,0,0,0,0,0,0,0,14,14,765,0,0,0,0,0,0,0,0,0
9001,0160,9999, ,Albany-Schenectady-Troy NY MSA,86,86,8520,1,2,85,2,6,123,3,29,985,41,41,4485,1,2,85,0,0,0,0,0,0
9001,0200,9999, ,Albuquerque NM MSA,156,156,12498,0,0,0,0,0,0,1,18,432,23,23,2343,0,0,0,0,0,0,0,0,0
9001,0220,9999, ,Alexandria LA MSA,7,7,537,0,0,0,0,0,0,0,0,0,7,7,537,0,0,0,0,0,0,0,0,0
9001,0240,9999, ,Allentown-Bethlehem PA-NJ MSA,122,122,10214,3,6,241,1,3,109,2,11,602,103,103,8935,3,6,241,0,0,0,2,11,602
9001,0280,9999, ,Altoona PA MSA,7,7,610,0,0,0,0,0,0,1,5,408,5,5,500,0,0,0,0,0,0,0,0,0
9001,0320,9999, ,Amarillo TX MSA,6,6,643,0,0,0,0,0,0,0,0,0,6,6,643,0,0,0,0,0,0,0,0,0
9001,0380,9999, ,Anchorage AK MSA,7,7,1095,0,0,0,0,0,0,0,0,0,7,7,1095,0,0,0,0,0,0,0,0,0
9001,0400,9999, ,Anderson IN MSA,2,2,190,0,0,0,0,0,0,0,0,0,2,2,190,0,0,0,0,0,0,0,0,0
9001,0405,9999, ,Anderson SC MSA,55,55,3811,0,0,0,1,4,94,0,0,0,55,55,3811,0,0,0,1,4,94,0,0,0
9001,0450,9999, ,Anniston AL MSA,13,13,748,0,0,0,0,0,0,0,0,0,13,13,748,0,0,0,0,0,0,0,0,0
9001,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,47,47,3788,3,6,326,0,0,0,3,20,448,32,32,2527,2,4,233,0,0,0,0,0,0
9001,0480,9999, ,Asheville NC MSA,45,45,4985,0,0,0,0,0,0,0,0,0,45,45,4985,0,0,0,0,0,0,0,0,0
9001,0500,9999, ,Athens GA MSA,70,70,5264,1,2,121,0,0,0,4,44,1188,69,69,5181,1,2,121,0,0,0,4,44,1188
9001,0520,9999, ,Atlanta GA MSA,1699,1699,127119,15,30,964,1,3,44,90,2393,78203,1688,1688,126549,14,28,914,0,0,0,87,2374,77777
9001,0560,9999, ,Atlantic City NJ MSA,126,126,8771,21,42,3015,1,3,300,2,65,4165,100,100,6600,14,28,2233,0,0,0,0,0,0
9001,0600,9999, ,Augusta GA-SC MSA,185,185,13194,1,2,45,0,0,0,0,0,0,184,184,13164,1,2,45,0,0,0,0,0,0
9001,0640,9999, ,Austin TX MSA,154,154,19326,0,0,0,0,0,0,0,0,0,147,147,18887,0,0,0,0,0,0,0,0,0
9001,0680,9999, ,Bakersfield CA MSA,287,287,25191,1,2,71,3,10,378,4,42,1432,205,205,18457,0,0,0,1,4,141,4,42,1432
9001,0720,9999, ,Baltimore MD MSA,713,713,53414,0,0,0,0,0,0,51,1393,45604,703,703,52772,0,0,0,0,0,0,51,1393,45604
9001,0730,9999, ,Bangor ME MSA,7,7,454,0,0,0,0,0,0,1,5,184,4,4,244,0,0,0,0,0,0,0,0,0
9001,0760,9999, ,Baton Rouge LA MSA,70,70,6075,0,0,0,0,0,0,0,0,0,70,70,6075,0,0,0,0,0,0,0,0,0
9001,0780,9999, ,Battle Creek MI MSA,0,0,0,0,0,0,0,0,0,1,11,135,0,0,0,0,0,0,0,0,0,1,11,135
9001,0840,9999, ,Beaumont-Port Arthur TX MSA,11,11,1306,0,0,0,0,0,0,0,0,0,11,11,1306,0,0,0,0,0,0,0,0,0
9001,0860,9999, ,Bellingham WA MSA,74,74,5758,1,2,115,1,3,94,1,9,279,48,48,4027,0,0,0,1,3,94,1,9,279
9001,0870,9999, ,Benton Harbor MI MSA,5,5,498,0,0,0,0,0,0,0,0,0,5,5,498,0,0,0,0,0,0,0,0,0
9001,0880,9999, ,Billings MT MSA,4,4,356,0,0,0,0,0,0,0,0,0,4,4,356,0,0,0,0,0,0,0,0,0
9001,0920,9999, ,Biloxi-Gulfport MS MSA,51,51,2838,0,0,0,0,0,0,0,0,0,51,51,2838,0,0,0,0,0,0,0,0,0
9001,0960,9999, ,Binghamton NY MSA,8,8,925,0,0,0,0,0,0,0,0,0,7,7,870,0,0,0,0,0,0,0,0,0
9001,1000,9999, ,Birmingham AL MSA,153,153,13120,0,0,0,0,0,0,1,5,93,133,133,11687,0,0,0,0,0,0,0,0,0
9001,1010,9999, ,Bismarck ND MSA,4,4,304,0,0,0,0,0,0,0,0,0,4,4,304,0,0,0,0,0,0,0,0,0
