Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202312,104,10580,C,Albany-Schenectady-Troy  NY ,74,74,26532,0,0,0,0,0,0,3,15,2239,62,62,22394,0,0,0,0,0,0,0,0,0
202312,104,24020,C,Glens Falls  NY ,21,21,7107,0,0,0,0,0,0,0,0,0,20,20,6804,0,0,0,0,0,0,0,0,0
202312,106,10740,C,Albuquerque  NM ,171,171,39676,0,0,0,0,0,0,1,56,5691,119,119,29912,0,0,0,0,0,0,0,0,0
202312,106,42140,C,Santa Fe  NM ,18,18,8694,0,0,0,0,0,0,0,0,0,18,18,8694,0,0,0,0,0,0,0,0,0
202312,107,11020,C,Altoona  PA ,1,1,674,0,0,0,0,0,0,0,0,0,1,1,674,0,0,0,0,0,0,0,0,0
202312,108,11100,C,Amarillo  TX ,49,49,13819,1,2,294,0,0,0,0,0,0,44,44,12562,1,2,294,0,0,0,0,0,0
202312,118,11540,C,Appleton  WI ,20,20,7367,0,0,0,0,0,0,0,0,0,16,16,6115,0,0,0,0,0,0,0,0,0
202312,118,36780,C,Oshkosh-Neenah  WI ,14,14,5087,1,2,480,0,0,0,1,30,2100,12,12,4064,1,2,480,0,0,0,1,30,2100
202312,120,11700,C,Asheville  NC ,192,192,63971,0,0,0,0,0,0,14,476,71629,156,156,56018,0,0,0,0,0,0,13,469,69691
202312,122,12020,C,Athens-Clarke County  GA ,102,102,31813,0,0,0,0,0,0,4,28,4386,93,93,28052,0,0,0,0,0,0,4,28,4386
202312,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,1698,1698,505252,2,4,566,6,24,3661,28,440,79211,1555,1555,472669,0,0,0,6,24,3661,26,401,74164
202312,122,23580,C,Gainesville  GA ,96,96,21905,0,0,0,0,0,0,0,0,0,22,22,4243,0,0,0,0,0,0,0,0,0
202312,122,40660,C,Rome  GA ,28,28,6666,0,0,0,0,0,0,0,0,0,28,28,6666,0,0,0,0,0,0,0,0,0
202312,140,13460,C,Bend  OR ,75,75,32350,7,14,2765,0,0,0,0,0,0,75,75,32350,7,14,2765,0,0,0,0,0,0
202312,142,13820,C,Birmingham-Hoover  AL ,188,188,76569,0,0,0,0,0,0,18,284,45803,135,135,53069,0,0,0,0,0,0,18,284,45803
202312,144,14020,C,Bloomington  IN ,21,21,6294,0,0,0,0,0,0,0,0,0,21,21,6294,0,0,0,0,0,0,0,0,0
202312,145,14010,C,Bloomington  IL ,11,11,2875,0,0,0,0,0,0,1,6,580,2,2,650,0,0,0,0,0,0,0,0,0
202312,146,14100,C,Bloomsburg-Berwick  PA ,3,3,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202312,147,14260,C,Boise City  ID ,366,366,97359,2,4,583,7,26,2250,3,36,4462,320,320,82227,2,4,583,7,26,2250,1,24,2790
202312,148,12700,C,Barnstable Town  MA ,38,38,24354,0,0,0,0,0,0,0,0,0,33,33,22190,0,0,0,0,0,0,0,0,0
202312,148,14460,C,Boston-Cambridge-Newton  MA-NH ,276,276,110907,11,22,5509,10,32,34668,32,1329,310197,189,189,83036,10,20,5168,10,32,34668,21,1228,292174
202312,148,31700,C,Manchester-Nashua  NH ,28,28,9407,0,0,0,0,0,0,0,0,0,7,7,4228,0,0,0,0,0,0,0,0,0
202312,148,39300,C,Providence-Warwick  RI-MA ,84,84,26271,3,6,1322,4,12,2055,0,0,0,38,38,13452,2,4,868,3,9,1530,0,0,0
202312,148,49340,C,Worcester  MA-CT ,70,70,23491,2,4,653,0,0,0,1,12,1500,45,45,16210,1,2,400,0,0,0,1,12,1500
202312,150,14540,C,Bowling Green  KY ,29,29,8642,0,0,0,0,0,0,0,0,0,29,29,8642,0,0,0,0,0,0,0,0,0
202312,154,15180,C,Brownsville-Harlingen  TX ,122,122,27336,2,4,475,1,3,451,2,26,3356,37,37,7211,0,0,0,0,0,0,0,0,0
202312,160,15380,C,Buffalo-Cheektowaga  NY ,50,50,17090,2,4,1748,0,0,0,3,24,3591,37,37,14571,2,4,1748,0,0,0,2,12,900
202312,162,15540,C,Burlington-South Burlington  VT ,24,24,10512,0,0,0,0,0,0,1,5,313,16,16,8233,0,0,0,0,0,0,0,0,0
202312,163,15980,C,Cape Coral-Fort Myers  FL ,810,810,184453,5,10,1660,2,8,4200,8,253,35766,810,810,184453,5,10,1660,2,8,4200,8,253,35766
202312,163,34940,C,Naples-Marco Island  FL ,242,242,114731,2,4,665,3,12,2783,6,157,287556,23,23,48552,1,2,200,0,0,0,3,58,267709
202312,164,16020,C,Cape Girardeau  MO-IL ,5,5,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202312,168,16300,C,Cedar Rapids  IA ,48,48,13962,1,2,600,0,0,0,2,91,6650,46,46,12975,1,2,600,0,0,0,2,91,6650
202312,168,26980,C,Iowa City  IA ,19,19,7632,0,0,0,1,4,660,1,12,1100,19,19,7632,0,0,0,1,4,660,1,12,1100
202312,170,16620,C,Charleston  WV ,17,17,1996,0,0,0,0,0,0,0,0,0,13,13,1420,0,0,0,0,0,0,0,0,0
202312,170,26580,C,Huntington-Ashland  WV-KY-OH ,17,17,4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202312,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,1407,1407,372762,1,2,1088,1,3,369,23,789,100303,1247,1247,324000,1,2,1088,1,3,369,21,763,96983
