Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8903,0040,9999,    ,Abilene TX MSA,13,13,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8903,0120,9999,    ,Albany GA MSA,16,16,1054,1,2,60,0,0,0,1,5,100,16,16,1054,1,2,60,0,0,0,1,5,100
8903,0160,9999,    ,Albany-Schenectady-Troy NY MSA,282,282,24642,2,4,180,1,4,100,1,5,50,257,257,22795,2,4,180,1,4,100,0,0,0
8903,0200,9999,    ,Albuquerque NM MSA,160,160,13593,0,0,0,1,4,106,0,0,0,160,160,13593,0,0,0,1,4,106,0,0,0
8903,0220,9999,    ,Alexandria LA MSA,6,6,548,0,0,0,0,0,0,0,0,0,6,6,548,0,0,0,0,0,0,0,0,0
8903,0240,9999,    ,Allentown-Bethlehem PA-NJ MSA,213,213,20305,3,6,231,2,7,141,1,7,131,192,192,18831,2,4,190,1,4,50,0,0,0
8903,0280,9999,    ,Altoona PA MSA,33,33,1599,0,0,0,0,0,0,0,0,0,31,31,1506,0,0,0,0,0,0,0,0,0
8903,0320,9999,    ,Amarillo TX MSA,10,10,804,0,0,0,0,0,0,0,0,0,10,10,804,0,0,0,0,0,0,0,0,0
8903,0380,9999,    ,Anchorage AK MSA,15,15,2144,0,0,0,0,0,0,0,0,0,15,15,2144,0,0,0,0,0,0,0,0,0
8903,0400,9999,    ,Anderson IN MSA,10,10,790,2,4,290,0,0,0,1,20,399,10,10,790,2,4,290,0,0,0,1,20,399
8903,0405,9999,    ,Anderson SC MSA,68,68,5537,0,0,0,2,7,165,1,8,100,68,68,5537,0,0,0,2,7,165,1,8,100
8903,0450,9999,    ,Anniston AL MSA,12,12,794,0,0,0,0,0,0,0,0,0,12,12,794,0,0,0,0,0,0,0,0,0
8903,0460,9999,    ,Appleton-Oshkosh-Neenah WI MSA,59,59,4246,1,2,125,0,0,0,0,0,0,37,37,2540,1,2,125,0,0,0,0,0,0
8903,0480,9999,    ,Asheville NC MSA,90,90,7821,1,2,140,1,4,155,1,10,172,89,89,7495,1,2,140,1,4,155,1,10,172
8903,0500,9999,    ,Athens GA MSA,82,82,6312,0,0,0,0,0,0,0,0,0,81,81,6265,0,0,0,0,0,0,0,0,0
8903,0520,9999,    ,Atlanta GA MSA,2370,2370,179557,16,32,1008,1,3,108,58,854,23016,2316,2316,176719,16,32,1008,1,3,108,55,835,22786
8903,0560,9999,    ,Atlantic City NJ MSA,162,162,14207,17,34,3116,1,3,144,5,112,8105,157,157,13868,16,32,3039,1,3,144,4,63,4052
8903,0600,9999,    ,Augusta GA-SC MSA,221,221,15514,0,0,0,0,0,0,3,25,413,220,220,15487,0,0,0,0,0,0,3,25,413
8903,0640,9999,    ,Austin TX MSA,177,177,17983,1,2,113,0,0,0,0,0,0,177,177,17983,1,2,113,0,0,0,0,0,0
8903,0680,9999,    ,Bakersfield CA MSA,414,414,35456,0,0,0,1,4,139,0,0,0,414,414,35456,0,0,0,1,4,139,0,0,0
8903,0720,9999,    ,Baltimore MD MSA,1081,1081,75495,0,0,0,2,8,287,5,60,1814,1063,1063,74525,0,0,0,2,8,287,5,60,1814
8903,0730,9999,    ,Bangor ME MSA,14,14,1027,0,0,0,1,3,86,1,6,132,5,5,366,0,0,0,0,0,0,0,0,0
8903,0760,9999,    ,Baton Rouge LA MSA,88,88,7390,0,0,0,0,0,0,0,0,0,86,86,7285,0,0,0,0,0,0,0,0,0
8903,0780,9999,    ,Battle Creek MI MSA,1,1,80,0,0,0,0,0,0,1,10,243,0,0,0,0,0,0,0,0,0,0,0,0
8903,0840,9999,    ,Beaumont-Port Arthur TX MSA,23,23,1599,0,0,0,0,0,0,0,0,0,23,23,1599,0,0,0,0,0,0,0,0,0
8903,0860,9999,    ,Bellingham WA MSA,37,37,2376,0,0,0,1,3,127,2,13,676,5,5,316,0,0,0,0,0,0,1,8,525
8903,0870,9999,    ,Benton Harbor MI MSA,8,8,735,0,0,0,0,0,0,0,0,0,8,8,735,0,0,0,0,0,0,0,0,0
8903,0880,9999,    ,Billings MT MSA,15,15,1365,0,0,0,0,0,0,0,0,0,15,15,1365,0,0,0,0,0,0,0,0,0
8903,0920,9999,    ,Biloxi-Gulfport MS MSA,64,64,3653,0,0,0,0,0,0,6,88,2181,64,64,3653,0,0,0,0,0,0,6,88,2181
8903,0960,9999,    ,Binghamton NY MSA,28,28,2400,2,4,180,0,0,0,0,0,0,26,26,2271,2,4,180,0,0,0,0,0,0
8903,1000,9999,    ,Birmingham AL MSA,217,217,18130,0,0,0,0,0,0,4,39,1216,190,190,16249,0,0,0,0,0,0,4,39,1216
8903,1010,9999,    ,Bismarck ND MSA,16,16,1353,0,0,0,0,0,0,0,0,0,16,16,1353,0,0,0,0,0,0,0,0,0
