Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8902,0040,9999,    ,Abilene TX MSA,11,11,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,0120,9999,    ,Albany GA MSA,5,5,315,2,4,134,2,8,92,0,0,0,5,5,315,2,4,134,2,8,92,0,0,0
8902,0160,9999,    ,Albany-Schenectady-Troy NY MSA,154,154,14281,26,52,1645,6,23,522,0,0,0,139,139,13374,25,50,1630,5,20,470,0,0,0
8902,0200,9999,    ,Albuquerque NM MSA,129,129,10677,0,0,0,0,0,0,0,0,0,129,129,10677,0,0,0,0,0,0,0,0,0
8902,0220,9999,    ,Alexandria LA MSA,9,9,695,1,2,25,0,0,0,0,0,0,9,9,695,1,2,25,0,0,0,0,0,0
8902,0240,9999,    ,Allentown-Bethlehem PA-NJ MSA,129,129,12351,0,0,0,1,3,91,6,57,1378,120,120,11797,0,0,0,0,0,0,5,52,1285
8902,0280,9999,    ,Altoona PA MSA,10,10,857,0,0,0,0,0,0,0,0,0,9,9,810,0,0,0,0,0,0,0,0,0
8902,0320,9999,    ,Amarillo TX MSA,7,7,847,0,0,0,0,0,0,0,0,0,7,7,847,0,0,0,0,0,0,0,0,0
8902,0380,9999,    ,Anchorage AK MSA,10,10,1473,0,0,0,0,0,0,0,0,0,10,10,1473,0,0,0,0,0,0,0,0,0
8902,0400,9999,    ,Anderson IN MSA,6,6,425,2,4,113,0,0,0,0,0,0,6,6,425,2,4,113,0,0,0,0,0,0
8902,0405,9999,    ,Anderson SC MSA,39,39,2526,1,2,45,2,8,180,0,0,0,39,39,2526,1,2,45,2,8,180,0,0,0
8902,0450,9999,    ,Anniston AL MSA,16,16,848,0,0,0,1,3,59,0,0,0,9,9,431,0,0,0,0,0,0,0,0,0
8902,0460,9999,    ,Appleton-Oshkosh-Neenah WI MSA,59,59,5399,5,10,372,1,3,63,3,24,1098,36,36,3822,3,6,243,0,0,0,1,7,735
8902,0480,9999,    ,Asheville NC MSA,47,47,4139,0,0,0,0,0,0,0,0,0,46,46,3814,0,0,0,0,0,0,0,0,0
8902,0500,9999,    ,Athens GA MSA,60,60,4797,1,2,40,0,0,0,0,0,0,59,59,4750,1,2,40,0,0,0,0,0,0
8902,0520,9999,    ,Atlanta GA MSA,1882,1882,147679,12,24,849,0,0,0,64,953,30176,1874,1874,147247,11,22,834,0,0,0,63,948,30111
8902,0560,9999,    ,Atlantic City NJ MSA,132,132,11381,19,38,3255,0,0,0,8,143,6012,114,114,10135,18,36,3178,0,0,0,4,100,3454
8902,0600,9999,    ,Augusta GA-SC MSA,154,154,11472,0,0,0,0,0,0,1,8,125,154,154,11472,0,0,0,0,0,0,1,8,125
8902,0640,9999,    ,Austin TX MSA,130,130,13110,0,0,0,0,0,0,0,0,0,129,129,13067,0,0,0,0,0,0,0,0,0
8902,0680,9999,    ,Bakersfield CA MSA,224,224,19565,0,0,0,1,3,267,2,12,392,224,224,19565,0,0,0,1,3,267,2,12,392
8902,0720,9999,    ,Baltimore MD MSA,712,712,49604,0,0,0,0,0,0,9,147,4444,698,698,48863,0,0,0,0,0,0,9,147,4444
8902,0730,9999,    ,Bangor ME MSA,7,7,546,1,2,80,0,0,0,0,0,0,6,6,466,0,0,0,0,0,0,0,0,0
8902,0760,9999,    ,Baton Rouge LA MSA,84,84,6371,0,0,0,1,4,146,0,0,0,83,83,6318,0,0,0,1,4,146,0,0,0
8902,0780,9999,    ,Battle Creek MI MSA,1,1,80,0,0,0,0,0,0,1,8,195,0,0,0,0,0,0,0,0,0,0,0,0
8902,0840,9999,    ,Beaumont-Port Arthur TX MSA,8,8,556,0,0,0,0,0,0,0,0,0,8,8,556,0,0,0,0,0,0,0,0,0
8902,0860,9999,    ,Bellingham WA MSA,27,27,1682,0,0,0,4,15,352,0,0,0,2,2,72,0,0,0,3,12,225,0,0,0
8902,0870,9999,    ,Benton Harbor MI MSA,4,4,454,0,0,0,0,0,0,0,0,0,3,3,358,0,0,0,0,0,0,0,0,0
8902,0880,9999,    ,Billings MT MSA,3,3,230,0,0,0,0,0,0,0,0,0,3,3,230,0,0,0,0,0,0,0,0,0
8902,0920,9999,    ,Biloxi-Gulfport MS MSA,38,38,2067,0,0,0,0,0,0,0,0,0,36,36,1969,0,0,0,0,0,0,0,0,0
8902,0960,9999,    ,Binghamton NY MSA,19,19,1962,0,0,0,0,0,0,0,0,0,14,14,1435,0,0,0,0,0,0,0,0,0
8902,1000,9999,    ,Birmingham AL MSA,195,195,15181,2,4,120,8,28,1178,1,10,268,173,173,13561,1,2,85,8,28,1178,1,10,268
8902,1010,9999,    ,Bismarck ND MSA,4,4,410,0,0,0,0,0,0,0,0,0,4,4,410,0,0,0,0,0,0,0,0,0
