Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202309,104,10580,C,Albany-Schenectady-Troy  NY ,93,93,31757,4,8,1691,2,8,1274,8,44,7420,54,54,18847,2,4,691,2,8,1274,3,18,4085
202309,104,24020,C,Glens Falls  NY ,18,18,6109,0,0,0,1,4,630,0,0,0,11,11,4420,0,0,0,1,4,630,0,0,0
202309,106,10740,C,Albuquerque  NM ,184,184,40633,0,0,0,0,0,0,0,0,0,166,166,35600,0,0,0,0,0,0,0,0,0
202309,106,42140,C,Santa Fe  NM ,14,14,6862,0,0,0,0,0,0,1,26,2953,0,0,0,0,0,0,0,0,0,0,0,0
202309,107,11020,C,Altoona  PA ,6,6,1870,0,0,0,0,0,0,0,0,0,1,1,495,0,0,0,0,0,0,0,0,0
202309,108,11100,C,Amarillo  TX ,27,27,7621,0,0,0,0,0,0,0,0,0,24,24,6852,0,0,0,0,0,0,0,0,0
202309,118,11540,C,Appleton  WI ,33,33,13465,0,0,0,0,0,0,0,0,0,29,29,12057,0,0,0,0,0,0,0,0,0
202309,118,36780,C,Oshkosh-Neenah  WI ,14,14,5486,1,2,300,0,0,0,8,96,11080,11,11,4151,1,2,300,0,0,0,8,96,11080
202309,120,11700,C,Asheville  NC ,205,205,82165,0,0,0,0,0,0,2,24,4874,77,77,31340,0,0,0,0,0,0,0,0,0
202309,122,12020,C,Athens-Clarke County  GA ,55,55,17314,0,0,0,0,0,0,1,13,4120,26,26,9497,0,0,0,0,0,0,1,13,4120
202309,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,1883,1883,534081,1,2,294,1,4,800,61,645,91024,1672,1672,481824,1,2,294,1,4,800,58,587,82359
202309,122,23580,C,Gainesville  GA ,115,115,26447,0,0,0,1,3,272,1,5,479,29,29,5925,0,0,0,0,0,0,0,0,0
202309,122,40660,C,Rome  GA ,26,26,5452,0,0,0,0,0,0,0,0,0,26,26,5452,0,0,0,0,0,0,0,0,0
202309,140,13460,C,Bend  OR ,88,88,37920,7,14,2786,1,4,1200,6,87,10982,88,88,37920,7,14,2786,1,4,1200,6,87,10982
202309,142,13820,C,Birmingham-Hoover  AL ,207,207,71023,0,0,0,0,0,0,0,0,0,144,144,45839,0,0,0,0,0,0,0,0,0
202309,144,14020,C,Bloomington  IN ,30,30,9262,0,0,0,0,0,0,1,171,45300,18,18,5863,0,0,0,0,0,0,1,171,45300
202309,145,14010,C,Bloomington  IL ,25,25,6823,1,2,325,0,0,0,1,8,773,2,2,800,0,0,0,0,0,0,0,0,0
202309,146,14100,C,Bloomsburg-Berwick  PA ,10,10,2568,0,0,0,0,0,0,0,0,0,2,2,455,0,0,0,0,0,0,0,0,0
202309,147,14260,C,Boise City  ID ,464,464,134742,2,4,709,5,17,1717,11,713,168373,288,288,85413,1,2,372,0,0,0,5,632,158340
202309,148,12700,C,Barnstable Town  MA ,29,29,21007,0,0,0,0,0,0,1,42,15000,24,24,17797,0,0,0,0,0,0,1,42,15000
202309,148,14460,C,Boston-Cambridge-Newton  MA-NH ,266,266,112681,10,20,3696,9,30,6732,24,409,101562,163,163,76695,6,12,1885,8,27,6125,11,307,83593
202309,148,31700,C,Manchester-Nashua  NH ,45,45,14472,1,2,500,1,4,630,0,0,0,23,23,8532,0,0,0,1,4,630,0,0,0
202309,148,39300,C,Providence-Warwick  RI-MA ,105,105,33951,7,14,1830,1,3,392,1,6,780,46,46,16828,6,12,1376,1,3,392,1,6,780
202309,148,49340,C,Worcester  MA-CT ,78,78,24979,4,8,1311,2,7,841,3,94,6269,35,35,12729,1,2,166,2,7,841,3,94,6269
202309,150,14540,C,Bowling Green  KY ,58,58,15959,0,0,0,1,3,611,0,0,0,58,58,15959,0,0,0,1,3,611,0,0,0
202309,154,15180,C,Brownsville-Harlingen  TX ,132,132,30407,3,6,612,3,11,733,2,24,3095,31,31,5525,1,2,137,2,8,282,0,0,0
202309,160,15380,C,Buffalo-Cheektowaga  NY ,76,76,27029,3,6,1379,0,0,0,7,51,4168,52,52,20206,3,6,1379,0,0,0,6,42,2150
202309,162,15540,C,Burlington-South Burlington  VT ,44,44,15290,1,2,404,0,0,0,3,62,3726,31,31,11406,0,0,0,0,0,0,2,57,3120
202309,163,15980,C,Cape Coral-Fort Myers  FL ,938,938,222763,6,12,1835,0,0,0,14,537,82844,638,638,142565,2,4,600,0,0,0,13,495,79697
202309,163,34940,C,Naples-Marco Island  FL ,254,254,109414,4,8,1432,1,4,1950,2,16,1505,254,254,109414,4,8,1432,1,4,1950,2,16,1505
202309,164,16020,C,Cape Girardeau  MO-IL ,7,7,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202309,168,16300,C,Cedar Rapids  IA ,42,42,10088,3,6,1850,5,16,3092,0,0,0,41,41,9838,3,6,1850,5,16,3092,0,0,0
202309,168,26980,C,Iowa City  IA ,34,34,17307,4,8,1911,1,3,582,2,48,9094,25,25,14748,0,0,0,0,0,0,1,40,8300
202309,170,16620,C,Charleston  WV ,20,20,1932,0,0,0,0,0,0,0,0,0,17,17,1533,0,0,0,0,0,0,0,0,0
202309,170,26580,C,Huntington-Ashland  WV-KY-OH ,19,19,3753,1,2,200,1,3,180,0,0,0,1,1,273,0,0,0,1,3,180,0,0,0
202309,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,1645,1645,503992,5,10,1691,0,0,0,26,1450,132959,1539,1539,466434,5,10,1691,0,0,0,24,1426,129896
