Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202307,104,10580,C,Albany-Schenectady-Troy  NY ,83,83,29750,2,4,1000,2,8,1334,9,76,11296,41,41,15952,0,0,0,2,8,1334,4,48,7733
202307,104,24020,C,Glens Falls  NY ,17,17,5560,0,0,0,0,0,0,0,0,0,17,17,5560,0,0,0,0,0,0,0,0,0
202307,106,10740,C,Albuquerque  NM ,152,152,40863,0,0,0,0,0,0,2,20,1261,77,77,22833,0,0,0,0,0,0,1,15,900
202307,106,42140,C,Santa Fe  NM ,77,77,19213,0,0,0,0,0,0,0,0,0,77,77,19213,0,0,0,0,0,0,0,0,0
202307,107,11020,C,Altoona  PA ,7,7,2376,0,0,0,0,0,0,0,0,0,3,3,1405,0,0,0,0,0,0,0,0,0
202307,108,11100,C,Amarillo  TX ,28,28,7906,4,8,1176,0,0,0,0,0,0,25,25,7138,4,8,1176,0,0,0,0,0,0
202307,118,11540,C,Appleton  WI ,42,42,17371,0,0,0,0,0,0,0,0,0,36,36,15242,0,0,0,0,0,0,0,0,0
202307,118,36780,C,Oshkosh-Neenah  WI ,23,23,8753,0,0,0,0,0,0,0,0,0,21,21,7729,0,0,0,0,0,0,0,0,0
202307,120,11700,C,Asheville  NC ,205,205,80840,0,0,0,0,0,0,3,69,10494,54,54,20983,0,0,0,0,0,0,1,43,5275
202307,122,12020,C,Athens-Clarke County  GA ,65,65,23192,0,0,0,0,0,0,0,0,0,36,36,15616,0,0,0,0,0,0,0,0,0
202307,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,2387,2387,672191,1,2,520,2,7,1429,23,1128,150716,2195,2195,625866,1,2,520,2,7,1429,20,1064,141207
202307,122,23580,C,Gainesville  GA ,95,95,20989,0,0,0,0,0,0,0,0,0,21,21,3556,0,0,0,0,0,0,0,0,0
202307,122,40660,C,Rome  GA ,38,38,7729,0,0,0,0,0,0,0,0,0,38,38,7729,0,0,0,0,0,0,0,0,0
202307,140,13460,C,Bend  OR ,102,102,41945,3,6,1064,1,3,458,6,235,38656,74,74,26161,1,2,369,0,0,0,5,230,37965
202307,142,13820,C,Birmingham-Hoover  AL ,267,267,81961,0,0,0,0,0,0,2,40,5500,228,228,67910,0,0,0,0,0,0,2,40,5500
202307,144,14020,C,Bloomington  IN ,25,25,8079,0,0,0,0,0,0,2,42,6200,12,12,4388,0,0,0,0,0,0,2,42,6200
202307,145,14010,C,Bloomington  IL ,23,23,6182,1,2,500,0,0,0,1,6,580,2,2,648,1,2,500,0,0,0,0,0,0
202307,146,14100,C,Bloomsburg-Berwick  PA ,10,10,2253,0,0,0,0,0,0,0,0,0,6,6,1358,0,0,0,0,0,0,0,0,0
202307,147,14260,C,Boise City  ID ,588,588,154361,1,2,311,4,16,1891,6,229,39728,550,550,140863,1,2,311,4,16,1891,6,229,39728
202307,148,12700,C,Barnstable Town  MA ,40,40,27463,0,0,0,0,0,0,0,0,0,31,31,22779,0,0,0,0,0,0,0,0,0
202307,148,14460,C,Boston-Cambridge-Newton  MA-NH ,298,298,111807,13,26,5530,3,10,2526,26,688,149906,190,190,74037,6,12,2526,2,7,1918,12,574,130992
202307,148,31700,C,Manchester-Nashua  NH ,49,49,15786,1,2,469,1,3,422,1,5,625,22,22,7818,0,0,0,0,0,0,0,0,0
202307,148,39300,C,Providence-Warwick  RI-MA ,117,117,32517,8,16,2693,1,3,570,1,9,1283,51,51,14643,5,10,1763,1,3,570,0,0,0
202307,148,49340,C,Worcester  MA-CT ,81,81,24056,1,2,253,0,0,0,0,0,0,42,42,13453,0,0,0,0,0,0,0,0,0
202307,150,14540,C,Bowling Green  KY ,56,56,17292,0,0,0,0,0,0,2,72,4500,56,56,17292,0,0,0,0,0,0,2,72,4500
202307,154,15180,C,Brownsville-Harlingen  TX ,159,159,29258,4,8,500,1,3,451,3,33,4856,17,17,3029,2,4,185,0,0,0,1,7,1500
202307,160,15380,C,Buffalo-Cheektowaga  NY ,67,67,25696,0,0,0,0,0,0,5,43,7387,47,47,20392,0,0,0,0,0,0,4,32,4920
202307,162,15540,C,Burlington-South Burlington  VT ,37,37,12422,1,2,300,2,6,1970,3,65,17557,26,26,9198,0,0,0,2,6,1970,3,65,17557
202307,163,15980,C,Cape Coral-Fort Myers  FL ,525,525,112239,8,16,2308,0,0,0,5,212,168119,525,525,112239,8,16,2308,0,0,0,5,212,168119
202307,163,34940,C,Naples-Marco Island  FL ,249,249,108586,0,0,0,5,20,3013,2,18,1847,249,249,108586,0,0,0,5,20,3013,2,18,1847
202307,164,16020,C,Cape Girardeau  MO-IL ,7,7,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202307,168,16300,C,Cedar Rapids  IA ,30,30,7916,3,6,1100,0,0,0,0,0,0,28,28,7031,3,6,1100,0,0,0,0,0,0
202307,168,26980,C,Iowa City  IA ,35,35,11906,6,12,2771,1,3,582,1,6,595,28,28,10052,3,6,1540,0,0,0,0,0,0
202307,170,16620,C,Charleston  WV ,20,20,2194,0,0,0,0,0,0,0,0,0,16,16,1833,0,0,0,0,0,0,0,0,0
202307,170,26580,C,Huntington-Ashland  WV-KY-OH ,20,20,3793,1,2,150,2,6,150,0,0,0,0,0,0,1,2,150,2,6,150,0,0,0
202307,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,1587,1587,466855,3,6,1187,0,0,0,5,169,23792,1478,1478,428397,3,6,1187,0,0,0,3,142,20328
