Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200202,0040,9999,,Abilene  TX MSA ,14,14,2223,0,0,0,0,0,0,0,0,0,14,14,2223,0,0,0,0,0,0,0,0,0
200202,0120,9999,,Albany  GA MSA ,43,43,4630,0,0,0,0,0,0,0,0,0,17,17,1661,0,0,0,0,0,0,0,0,0
200202,0160,9999,,Albany-Schenectady-Troy  NY MSA ,104,104,16070,0,0,0,0,0,0,2,10,579,72,72,11133,0,0,0,0,0,0,0,0,0
200202,0200,9999,,Albuquerque  NM MSA ,405,405,41302,0,0,0,1,4,174,1,224,9500,321,321,31225,0,0,0,1,4,174,1,224,9500
200202,0220,9999,,Alexandria  LA MSA ,26,26,2806,0,0,0,0,0,0,0,0,0,26,26,2806,0,0,0,0,0,0,0,0,0
200202,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,115,115,14915,0,0,0,1,4,306,0,0,0,96,96,11947,0,0,0,0,0,0,0,0,0
200202,0280,9999,,Altoona  PA MSA ,1,1,68,0,0,0,0,0,0,0,0,0,1,1,68,0,0,0,0,0,0,0,0,0
200202,0320,9999,,Amarillo  TX MSA ,34,34,5476,0,0,0,0,0,0,0,0,0,34,34,5476,0,0,0,0,0,0,0,0,0
200202,0380,9999,,Anchorage  AK MSA ,59,59,10645,12,24,3449,0,0,0,3,16,1955,59,59,10645,12,24,3449,0,0,0,3,16,1955
200202,0450,9999,,Anniston  AL MSA ,23,23,3797,0,0,0,0,0,0,0,0,0,3,3,440,0,0,0,0,0,0,0,0,0
200202,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,102,102,14410,1,2,105,0,0,0,2,18,665,82,82,11519,1,2,105,0,0,0,0,0,0
200202,0480,9999,,Asheville  NC MSA ,85,85,12220,5,10,761,0,0,0,0,0,0,13,13,1482,3,6,422,0,0,0,0,0,0
200202,0500,9999,,Athens  GA MSA ,94,94,13575,5,10,800,0,0,0,1,6,298,81,81,12059,5,10,800,0,0,0,1,6,298
200202,0520,9999,,Atlanta  GA MSA ,4192,4192,460497,11,22,1484,1,4,257,33,670,35624,3653,3653,411787,10,20,1381,1,4,257,31,635,34666
200202,0580,9999,,Auburn-Opelika  AL MSA ,18,18,3379,6,12,636,0,0,0,1,8,450,18,18,3379,6,12,636,0,0,0,1,8,450
200202,0600,9999,,Augusta-Aiken  GA-SC MSA ,235,235,25402,0,0,0,0,0,0,0,0,0,210,210,22459,0,0,0,0,0,0,0,0,0
200202,0640,9999,,Austin-San Marcos  TX MSA ,400,400,48847,9,18,1141,0,0,0,22,905,53797,400,400,48847,9,18,1141,0,0,0,22,905,53797
200202,0680,9999,,Bakersfield  CA MSA ,320,320,38116,1,2,93,0,0,0,0,0,0,319,319,37997,1,2,93,0,0,0,0,0,0
200202,0730,9999,,Bangor  ME MSA ,6,6,732,0,0,0,0,0,0,0,0,0,3,3,360,0,0,0,0,0,0,0,0,0
200202,0740,9999,,Barnstable-Yarmouth  MA MSA ,48,48,10024,0,0,0,0,0,0,0,0,0,29,29,5593,0,0,0,0,0,0,0,0,0
200202,0760,9999,,Baton Rouge  LA MSA ,100,100,10323,0,0,0,0,0,0,3,22,834,100,100,10323,0,0,0,0,0,0,3,22,834
200202,0840,9999,,Beaumont-Port Arthur  TX MSA ,55,55,7991,1,2,150,0,0,0,0,0,0,53,53,7566,0,0,0,0,0,0,0,0,0
200202,0860,9999,,Bellingham  WA MSA ,72,72,9552,2,4,403,0,0,0,1,20,1041,38,38,5459,0,0,0,0,0,0,0,0,0
200202,0870,9999,,Benton Harbor  MI MSA ,10,10,2171,0,0,0,0,0,0,0,0,0,8,8,1791,0,0,0,0,0,0,0,0,0
200202,0880,9999,,Billings  MT MSA ,32,32,3756,0,0,0,0,0,0,0,0,0,32,32,3756,0,0,0,0,0,0,0,0,0
200202,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,150,150,14158,0,0,0,1,4,407,2,16,2420,139,139,12697,0,0,0,1,4,407,2,16,2420
200202,0960,9999,,Binghamton  NY MSA ,6,6,1131,0,0,0,0,0,0,0,0,0,5,5,891,0,0,0,0,0,0,0,0,0
200202,1000,9999,,Birmingham  AL MSA ,366,366,47241,0,0,0,0,0,0,0,0,0,271,271,36685,0,0,0,0,0,0,0,0,0
200202,1010,9999,,Bismarck  ND MSA ,15,15,2419,2,4,617,0,0,0,0,0,0,14,14,2365,2,4,617,0,0,0,0,0,0
200202,1020,9999,,Bloomington  IN MSA ,41,41,5643,0,0,0,0,0,0,1,10,546,41,41,5643,0,0,0,0,0,0,1,10,546
200202,1040,9999,,Bloomington-Normal  IL MSA ,66,66,5826,0,0,0,0,0,0,2,44,2497,66,66,5826,0,0,0,0,0,0,2,44,2497
