Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200302,0040,9999,,Abilene  TX MSA ,23,23,2697,0,0,0,0,0,0,0,0,0,23,23,2697,0,0,0,0,0,0,0,0,0
200302,0120,9999,,Albany  GA MSA ,37,37,4359,0,0,0,0,0,0,0,0,0,12,12,1501,0,0,0,0,0,0,0,0,0
200302,0160,9999,,Albany-Schenectady-Troy  NY MSA ,88,88,18759,0,0,0,9,36,1842,1,9,522,81,81,17734,0,0,0,9,36,1842,0,0,0
200302,0200,9999,,Albuquerque  NM MSA ,443,443,47041,0,0,0,3,11,448,1,73,3144,87,87,9252,0,0,0,2,8,259,0,0,0
200302,0220,9999,,Alexandria  LA MSA ,92,92,8457,0,0,0,1,4,485,0,0,0,92,92,8457,0,0,0,1,4,485,0,0,0
200302,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,92,92,11877,0,0,0,1,4,310,0,0,0,81,81,9971,0,0,0,0,0,0,0,0,0
200302,0280,9999,,Altoona  PA MSA ,2,2,408,0,0,0,0,0,0,0,0,0,2,2,408,0,0,0,0,0,0,0,0,0
200302,0320,9999,,Amarillo  TX MSA ,53,53,7975,0,0,0,0,0,0,0,0,0,53,53,7975,0,0,0,0,0,0,0,0,0
200302,0380,9999,,Anchorage  AK MSA ,52,52,12651,24,48,6647,0,0,0,11,74,7952,52,52,12651,24,48,6647,0,0,0,11,74,7952
200302,0450,9999,,Anniston  AL MSA ,10,10,1216,0,0,0,0,0,0,0,0,0,8,8,1087,0,0,0,0,0,0,0,0,0
200302,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,103,103,14929,3,6,475,1,4,150,4,84,3496,93,93,13123,2,4,328,1,4,150,2,64,2490
200302,0480,9999,,Asheville  NC MSA ,109,109,14536,4,8,636,0,0,0,0,0,0,109,109,14536,4,8,636,0,0,0,0,0,0
200302,0500,9999,,Athens  GA MSA ,85,85,12934,7,14,882,0,0,0,3,30,1604,27,27,6968,5,10,680,0,0,0,0,0,0
200302,0520,9999,,Atlanta  GA MSA ,4139,4139,464673,3,6,415,1,4,210,10,111,4940,4058,4058,457051,3,6,415,1,4,210,8,67,3365
200302,0580,9999,,Auburn-Opelika  AL MSA ,22,22,2704,8,16,966,4,14,1040,4,72,4450,22,22,2704,8,16,966,4,14,1040,4,72,4450
200302,0600,9999,,Augusta-Aiken  GA-SC MSA ,301,301,34546,0,0,0,0,0,0,0,0,0,281,281,32368,0,0,0,0,0,0,0,0,0
200302,0640,9999,,Austin-San Marcos  TX MSA ,513,513,59872,15,30,2177,16,50,2618,2,13,572,453,453,52569,15,30,2177,15,47,2463,1,8,245
200302,0680,9999,,Bakersfield  CA MSA ,347,347,46761,0,0,0,1,4,199,0,0,0,346,346,46647,0,0,0,1,4,199,0,0,0
200302,0730,9999,,Bangor  ME MSA ,11,11,1296,1,2,164,1,3,94,0,0,0,7,7,852,0,0,0,0,0,0,0,0,0
200302,0740,9999,,Barnstable-Yarmouth  MA MSA ,37,37,7608,0,0,0,0,0,0,0,0,0,24,24,4071,0,0,0,0,0,0,0,0,0
200302,0760,9999,,Baton Rouge  LA MSA ,121,121,12119,0,0,0,0,0,0,0,0,0,112,112,11505,0,0,0,0,0,0,0,0,0
200302,0840,9999,,Beaumont-Port Arthur  TX MSA ,28,28,4155,1,2,149,0,0,0,0,0,0,28,28,4155,1,2,149,0,0,0,0,0,0
200302,0860,9999,,Bellingham  WA MSA ,77,77,13083,1,2,257,0,0,0,3,36,2748,71,71,12175,1,2,257,0,0,0,3,36,2748
200302,0870,9999,,Benton Harbor  MI MSA ,4,4,955,0,0,0,0,0,0,0,0,0,3,3,717,0,0,0,0,0,0,0,0,0
200302,0880,9999,,Billings  MT MSA ,46,46,6348,0,0,0,0,0,0,0,0,0,46,46,6348,0,0,0,0,0,0,0,0,0
200302,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,187,187,21509,2,4,185,0,0,0,0,0,1032,176,176,20039,2,4,185,0,0,0,0,0,1032
200302,0960,9999,,Binghamton  NY MSA ,3,3,415,0,0,0,0,0,0,0,0,0,2,2,235,0,0,0,0,0,0,0,0,0
200302,1000,9999,,Birmingham  AL MSA ,429,429,63911,0,0,0,0,0,0,0,0,0,340,340,53816,0,0,0,0,0,0,0,0,0
200302,1010,9999,,Bismarck  ND MSA ,11,11,1956,0,0,0,0,0,0,0,0,0,11,11,1956,0,0,0,0,0,0,0,0,0
200302,1020,9999,,Bloomington  IN MSA ,26,26,3864,2,4,360,3,11,876,1,12,712,25,25,3789,2,4,360,3,11,876,1,12,712
200302,1040,9999,,Bloomington-Normal  IL MSA ,42,42,4585,3,6,516,3,12,785,4,26,1431,42,42,4585,3,6,516,3,12,785,4,26,1431
