Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200204,0040,9999,,Abilene  TX MSA ,11,11,1971,1,2,85,0,0,0,0,0,0,11,11,1971,1,2,85,0,0,0,0,0,0
200204,0120,9999,,Albany  GA MSA ,43,43,4756,0,0,0,0,0,0,0,0,0,13,13,1327,0,0,0,0,0,0,0,0,0
200204,0160,9999,,Albany-Schenectady-Troy  NY MSA ,200,200,34139,0,0,0,5,20,1160,4,52,3289,162,162,28104,0,0,0,5,20,1160,2,42,2750
200204,0200,9999,,Albuquerque  NM MSA ,537,537,56832,0,0,0,1,3,80,0,0,0,435,435,47280,0,0,0,0,0,0,0,0,0
200204,0220,9999,,Alexandria  LA MSA ,50,50,5944,0,0,0,0,0,0,0,0,0,50,50,5944,0,0,0,0,0,0,0,0,0
200204,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,232,232,28378,0,0,0,1,3,232,0,0,0,210,210,24866,0,0,0,0,0,0,0,0,0
200204,0280,9999,,Altoona  PA MSA ,8,8,1091,0,0,0,0,0,0,0,0,0,8,8,1091,0,0,0,0,0,0,0,0,0
200204,0320,9999,,Amarillo  TX MSA ,56,56,7245,1,2,160,0,0,0,0,0,0,56,56,7245,1,2,160,0,0,0,0,0,0
200204,0380,9999,,Anchorage  AK MSA ,68,68,15652,14,28,4063,0,0,0,4,22,2348,68,68,15652,14,28,4063,0,0,0,4,22,2348
200204,0450,9999,,Anniston  AL MSA ,23,23,3160,0,0,0,0,0,0,0,0,0,4,4,352,0,0,0,0,0,0,0,0,0
200204,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,172,172,27729,23,46,3635,0,0,0,2,18,800,134,134,20775,21,42,3275,0,0,0,0,0,0
200204,0480,9999,,Asheville  NC MSA ,121,121,20716,11,22,1563,0,0,0,0,0,0,121,121,20716,11,22,1563,0,0,0,0,0,0
200204,0500,9999,,Athens  GA MSA ,130,130,15753,0,0,0,0,0,0,1,9,172,116,116,13653,0,0,0,0,0,0,1,9,172
200204,0520,9999,,Atlanta  GA MSA ,4807,4807,532960,13,26,1754,2,6,233,48,1711,92096,4398,4398,491560,12,24,1624,1,3,143,43,1668,89839
200204,0580,9999,,Auburn-Opelika  AL MSA ,43,43,5910,6,12,659,3,11,793,4,30,1919,43,43,5910,6,12,659,3,11,793,4,30,1919
200204,0600,9999,,Augusta-Aiken  GA-SC MSA ,225,225,28460,1,2,60,0,0,0,0,0,0,192,192,24984,0,0,0,0,0,0,0,0,0
200204,0640,9999,,Austin-San Marcos  TX MSA ,643,643,83177,14,28,1938,1,3,154,24,417,24906,572,572,74535,14,28,1938,0,0,0,23,412,24579
200204,0680,9999,,Bakersfield  CA MSA ,360,360,45041,0,0,0,0,0,0,0,0,0,122,122,14679,0,0,0,0,0,0,0,0,0
200204,0730,9999,,Bangor  ME MSA ,28,28,3489,1,2,185,1,3,89,0,0,0,19,19,2478,1,2,185,0,0,0,0,0,0
200204,0740,9999,,Barnstable-Yarmouth  MA MSA ,61,61,14872,0,0,0,0,0,0,0,0,0,33,33,7333,0,0,0,0,0,0,0,0,0
200204,0760,9999,,Baton Rouge  LA MSA ,119,119,11350,0,0,0,0,0,0,0,0,0,118,118,11226,0,0,0,0,0,0,0,0,0
200204,0840,9999,,Beaumont-Port Arthur  TX MSA ,48,48,8857,0,0,0,0,0,0,1,6,357,48,48,8857,0,0,0,0,0,0,1,6,357
200204,0860,9999,,Bellingham  WA MSA ,106,106,16987,2,4,417,1,3,241,1,25,1306,72,72,11764,0,0,0,0,0,0,0,0,0
200204,0870,9999,,Benton Harbor  MI MSA ,19,19,3510,0,0,0,0,0,0,0,0,0,14,14,2650,0,0,0,0,0,0,0,0,0
200204,0880,9999,,Billings  MT MSA ,62,62,8986,0,0,0,1,3,252,6,40,1951,62,62,8986,0,0,0,1,3,252,6,40,1951
200204,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,194,194,19296,1,2,163,0,0,0,0,0,0,178,178,17312,1,2,163,0,0,0,0,0,0
200204,0960,9999,,Binghamton  NY MSA ,13,13,2268,0,0,0,0,0,0,0,0,0,7,7,1328,0,0,0,0,0,0,0,0,0
200204,1000,9999,,Birmingham  AL MSA ,451,451,63364,0,0,0,0,0,0,2,44,1170,215,215,36946,0,0,0,0,0,0,1,36,910
200204,1010,9999,,Bismarck  ND MSA ,70,70,9988,0,0,0,1,4,300,2,24,913,47,47,6699,0,0,0,1,4,300,2,24,913
200204,1020,9999,,Bloomington  IN MSA ,78,78,11458,18,36,3241,0,0,0,2,33,1957,78,78,11458,18,36,3241,0,0,0,2,33,1957
200204,1040,9999,,Bloomington-Normal  IL MSA ,103,103,11832,0,0,0,0,0,0,3,37,1582,102,102,11748,0,0,0,0,0,0,3,37,1582
