Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8812,0040,9999,    ,Abilene TX MSA,11,11,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,0120,9999,    ,Albany GA MSA,4,4,274,0,0,0,0,0,0,0,0,0,4,4,274,0,0,0,0,0,0,0,0,0
8812,0160,9999,    ,Albany-Schenectady-Troy NY MSA,190,190,20257,9,18,640,7,27,650,10,72,2963,174,174,19212,9,18,640,6,24,564,10,72,2963
8812,0200,9999,    ,Albuquerque NM MSA,147,147,11233,0,0,0,0,0,0,0,0,0,147,147,11233,0,0,0,0,0,0,0,0,0
8812,0220,9999,    ,Alexandria LA MSA,1,1,80,0,0,0,0,0,0,0,0,0,1,1,80,0,0,0,0,0,0,0,0,0
8812,0240,9999,    ,Allentown-Bethlehem PA-NJ MSA,177,177,15205,3,6,264,0,0,0,2,28,681,169,169,14746,3,6,264,0,0,0,2,28,681
8812,0280,9999,    ,Altoona PA MSA,9,9,490,0,0,0,0,0,0,0,0,0,7,7,397,0,0,0,0,0,0,0,0,0
8812,0320,9999,    ,Amarillo TX MSA,5,5,356,0,0,0,0,0,0,0,0,0,5,5,356,0,0,0,0,0,0,0,0,0
8812,0380,9999,    ,Anchorage AK MSA,10,10,1230,0,0,0,0,0,0,0,0,0,10,10,1230,0,0,0,0,0,0,0,0,0
8812,0400,9999,    ,Anderson IN MSA,8,8,575,4,8,372,0,0,0,0,0,0,8,8,575,4,8,372,0,0,0,0,0,0
8812,0405,9999,    ,Anderson SC MSA,38,38,2612,1,2,70,1,4,94,3,19,342,38,38,2612,1,2,70,1,4,94,3,19,342
8812,0450,9999,    ,Anniston AL MSA,17,17,646,0,0,0,0,0,0,0,0,0,17,17,646,0,0,0,0,0,0,0,0,0
8812,0460,9999,    ,Appleton-Oshkosh-Neenah WI MSA,43,43,3737,2,4,138,1,3,63,5,59,1165,20,20,2180,1,2,90,0,0,0,3,28,560
8812,0480,9999,    ,Asheville NC MSA,43,43,3803,4,8,277,0,0,0,1,16,574,42,42,3477,4,8,277,0,0,0,1,16,574
8812,0500,9999,    ,Athens GA MSA,40,40,3218,0,0,0,0,0,0,0,0,0,40,40,3218,0,0,0,0,0,0,0,0,0
8812,0520,9999,    ,Atlanta GA MSA,1907,1907,147646,32,64,1945,6,22,543,67,1719,69916,1834,1834,143697,31,62,1922,5,19,510,64,1697,69659
8812,0560,9999,    ,Atlantic City NJ MSA,167,167,13944,27,54,3496,0,0,0,4,56,3318,136,136,11842,26,52,3418,0,0,0,0,0,0
8812,0600,9999,    ,Augusta GA-SC MSA,155,155,10942,0,0,0,0,0,0,0,0,0,155,155,10942,0,0,0,0,0,0,0,0,0
8812,0640,9999,    ,Austin TX MSA,129,129,7708,0,0,0,0,0,0,0,0,0,127,127,7574,0,0,0,0,0,0,0,0,0
8812,0680,9999,    ,Bakersfield CA MSA,203,203,18388,2,4,91,0,0,0,1,5,215,203,203,18388,2,4,91,0,0,0,1,5,215
8812,0720,9999,    ,Baltimore MD MSA,748,748,51567,0,0,0,1,4,144,4,42,1270,734,734,50826,0,0,0,1,4,144,4,42,1270
8812,0730,9999,    ,Bangor ME MSA,15,15,1307,0,0,0,2,8,340,1,5,110,9,9,851,0,0,0,2,8,340,0,0,0
8812,0760,9999,    ,Baton Rouge LA MSA,55,55,3980,0,0,0,0,0,0,1,6,230,5,5,197,0,0,0,0,0,0,0,0,0
8812,0780,9999,    ,Battle Creek MI MSA,2,2,326,0,0,0,0,0,0,0,0,0,2,2,326,0,0,0,0,0,0,0,0,0
8812,0840,9999,    ,Beaumont-Port Arthur TX MSA,7,7,487,0,0,0,0,0,0,0,0,0,7,7,487,0,0,0,0,0,0,0,0,0
8812,0860,9999,    ,Bellingham WA MSA,30,30,2039,0,0,0,2,6,152,1,5,151,22,22,1665,0,0,0,1,3,103,0,0,0
8812,0870,9999,    ,Benton Harbor MI MSA,3,3,245,0,0,0,0,0,0,0,0,0,3,3,245,0,0,0,0,0,0,0,0,0
8812,0880,9999,    ,Billings MT MSA,3,3,215,0,0,0,0,0,0,0,0,0,3,3,215,0,0,0,0,0,0,0,0,0
8812,0920,9999,    ,Biloxi-Gulfport MS MSA,46,46,2633,0,0,0,0,0,0,1,5,143,45,45,2547,0,0,0,0,0,0,0,0,0
8812,0960,9999,    ,Binghamton NY MSA,29,29,2697,0,0,0,0,0,0,0,0,0,28,28,2633,0,0,0,0,0,0,0,0,0
8812,1000,9999,    ,Birmingham AL MSA,162,162,12789,0,0,0,0,0,0,7,81,2298,143,143,11431,0,0,0,0,0,0,7,81,2298
8812,1010,9999,    ,Bismarck ND MSA,5,5,425,0,0,0,0,0,0,0,0,0,5,5,425,0,0,0,0,0,0,0,0,0
