Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9812,0040,9999,,Abilene  TX MSA ,19,19,2300,0,0,0,1,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9812,0120,9999,,Albany  GA MSA ,44,44,4603,0,0,0,0,0,0,0,0,0,44,44,4603,0,0,0,0,0,0,0,0,0
9812,0160,9999,,Albany-Schenectady-Troy  NY MSA ,132,132,17341,2,4,76,1,4,150,1,5,294,123,123,16281,1,2,40,1,4,150,0,0,200
9812,0200,9999,,Albuquerque  NM MSA ,448,448,40622,0,0,0,0,0,0,2,10,284,299,299,29021,0,0,0,0,0,0,0,0,0
9812,0220,9999,,Alexandria  LA MSA ,18,18,1963,0,0,0,0,0,0,0,0,0,18,18,1963,0,0,0,0,0,0,0,0,0
9812,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,122,122,14578,0,0,0,2,7,325,1,8,320,116,116,13774,0,0,0,1,4,240,1,8,320
9812,0280,9999,,Altoona  PA MSA ,4,4,482,0,0,0,0,0,0,0,0,0,4,4,482,0,0,0,0,0,0,0,0,0
9812,0320,9999,,Amarillo  TX MSA ,27,27,4497,0,0,0,0,0,0,0,0,0,27,27,4497,0,0,0,0,0,0,0,0,0
9812,0380,9999,,Anchorage  AK MSA ,52,52,8672,3,6,856,6,24,1708,0,0,0,52,52,8672,3,6,856,6,24,1708,0,0,0
9812,0450,9999,,Anniston  AL MSA ,11,11,1049,0,0,0,0,0,0,1,6,275,2,2,182,0,0,0,0,0,0,0,0,0
9812,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,98,98,12100,5,10,726,4,12,776,6,79,3236,75,75,8973,4,8,562,4,12,776,2,14,1100
9812,0480,9999,,Asheville  NC MSA ,74,74,3020,2,4,171,1,4,255,1,8,362,60,60,1637,0,0,0,0,0,0,0,0,0
9812,0500,9999,,Athens  GA MSA ,59,59,7050,1,2,70,0,0,0,0,0,0,46,46,5733,1,2,70,0,0,0,0,0,0
9812,0520,9999,,Atlanta  GA MSA ,4263,4263,477224,7,14,572,1,4,227,39,1169,54788,4114,4114,463122,6,12,470,1,4,227,39,1169,54788
9812,0600,9999,,Augusta-Aiken  GA-SC MSA ,207,207,18681,0,0,0,0,0,0,0,0,0,198,198,17922,0,0,0,0,0,0,0,0,0
9812,0640,9999,,Austin-San Marcos  TX MSA ,625,625,66407,1,2,131,0,0,0,3,24,1125,625,625,66407,1,2,131,0,0,0,3,24,1125
9812,0680,9999,,Bakersfield  CA MSA ,228,228,24337,0,0,0,6,24,1296,0,0,0,228,228,24337,0,0,0,6,24,1296,0,0,0
9812,0730,9999,,Bangor  ME MSA ,12,12,1284,0,0,0,0,0,0,0,0,0,8,8,852,0,0,0,0,0,0,0,0,0
9812,0740,9999,,Barnstable-Yarmouth  MA MSA ,116,116,17853,0,0,0,0,0,0,0,0,0,107,107,16599,0,0,0,0,0,0,0,0,0
9812,0760,9999,,Baton Rouge  LA MSA ,106,106,8431,0,0,0,0,0,0,0,0,0,106,106,8431,0,0,0,0,0,0,0,0,0
9812,0840,9999,,Beaumont-Port Arthur  TX MSA ,36,36,3716,0,0,0,0,0,0,0,0,0,36,36,3716,0,0,0,0,0,0,0,0,0
9812,0860,9999,,Bellingham  WA MSA ,64,64,8466,0,0,0,1,4,363,1,5,236,57,57,7868,0,0,0,1,4,363,0,0,0
9812,0870,9999,,Benton Harbor  MI MSA ,3,3,405,0,0,0,0,0,0,0,0,0,2,2,213,0,0,0,0,0,0,0,0,0
9812,0880,9999,,Billings  MT MSA ,20,20,2767,0,0,0,0,0,0,0,0,0,20,20,2767,0,0,0,0,0,0,0,0,0
9812,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,159,159,13026,0,0,0,5,18,443,15,320,18257,150,150,12273,0,0,0,5,18,443,15,320,18257
9812,0960,9999,,Binghamton  NY MSA ,6,6,807,0,0,0,0,0,0,0,0,0,6,6,807,0,0,0,0,0,0,0,0,0
9812,1000,9999,,Birmingham  AL MSA ,287,287,36325,0,0,0,8,30,2111,2,21,742,226,226,30175,0,0,0,8,30,2111,1,16,628
9812,1010,9999,,Bismarck  ND MSA ,20,20,2947,1,2,337,1,3,348,0,0,0,20,20,2947,1,2,337,1,3,348,0,0,0
9812,1020,9999,,Bloomington  IN MSA ,33,33,4087,2,4,231,5,20,1372,0,0,0,31,31,3932,1,2,146,5,20,1372,0,0,0
9812,1040,9999,,Bloomington-Normal  IL MSA ,31,31,2884,1,2,122,0,0,0,2,20,400,31,31,2884,1,2,122,0,0,0,2,20,400
9812,1080,9999,,Boise City  ID MSA ,369,369,45670,2,4,274,4,16,720,10,136,5000,341,341,41513,2,4,274,4,16,720,10,136,5000
