Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9710,0040,9999, ,Abilene TX MSA,21,21,2453,0,0,0,1,3,270,1,15,390,0,0,0,0,0,0,0,0,0,0,0,0
9710,0120,9999, ,Albany GA MSA,49,49,4852,1,2,139,0,0,0,0,0,0,49,49,4852,1,2,139,0,0,0,0,0,0
9710,0160,9999, ,Albany-Schenectady-Troy NY MSA,152,152,18621,5,10,606,2,6,146,2,14,1049,128,128,15845,4,8,523,0,0,0,1,8,812
9710,0200,9999, ,Albuquerque NM MSA,478,478,62958,1,2,67,1,4,194,8,122,5077,17,17,1563,0,0,0,0,0,0,0,0,0
9710,0220,9999, ,Alexandria LA MSA,26,26,2584,0,0,0,0,0,0,0,0,0,26,26,2584,0,0,0,0,0,0,0,0,0
9710,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,119,119,11593,0,0,0,0,0,0,1,6,289,109,109,10224,0,0,0,0,0,0,1,6,289
9710,0280,9999, ,Altoona PA MSA,6,6,460,0,0,0,0,0,0,0,0,0,3,3,265,0,0,0,0,0,0,0,0,0
9710,0320,9999, ,Amarillo TX MSA,48,48,5306,0,0,0,0,0,0,0,0,0,48,48,5306,0,0,0,0,0,0,0,0,0
9710,0380,9999, ,Anchorage AK MSA,59,59,9761,2,4,457,0,0,0,5,44,2567,59,59,9761,2,4,457,0,0,0,5,44,2567
9710,0450,9999, ,Anniston AL MSA,15,15,1369,0,0,0,0,0,0,1,6,273,2,2,331,0,0,0,0,0,0,0,0,0
9710,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,92,92,11599,15,30,2075,3,12,440,1,9,336,60,60,7700,10,20,1347,3,12,440,0,0,0
9710,0480,9999, ,Asheville NC MSA,104,104,19494,7,14,827,6,18,225,1,48,1500,104,104,19494,7,14,827,6,18,225,1,48,1500
9710,0500,9999, ,Athens GA MSA,65,65,7200,3,6,196,0,0,0,3,27,1037,53,53,6018,3,6,196,0,0,0,3,27,1037
9710,0520,9999, ,Atlanta GA MSA,3688,3688,362990,4,8,347,5,17,905,45,1064,57291,3565,3565,352685,4,8,347,4,14,905,45,1064,57291
9710,0600,9999, ,Augusta-Aiken GA-SC MSA,172,172,15283,0,0,0,0,0,0,1,10,441,163,163,14189,0,0,0,0,0,0,0,0,0
9710,0640,9999, ,Austin-San Marcos TX MSA,617,617,66632,6,12,1324,1,4,300,43,798,29121,512,512,52985,4,8,934,1,4,300,42,776,28147
9710,0680,9999, ,Bakersfield CA MSA,209,209,21763,0,0,0,0,0,0,11,66,2633,209,209,21763,0,0,0,0,0,0,11,66,2633
9710,0730,9999, ,Bangor ME MSA,12,12,1164,0,0,0,0,0,0,0,0,0,8,8,789,0,0,0,0,0,0,0,0,0
9710,0740,9999, ,Barnstable-Yarmouth MA MSA,101,101,15108,0,0,0,0,0,0,0,0,0,78,78,11610,0,0,0,0,0,0,0,0,0
9710,0760,9999, ,Baton Rouge LA MSA,88,88,6387,0,0,0,0,0,0,0,0,0,88,88,6387,0,0,0,0,0,0,0,0,0
9710,0840,9999, ,Beaumont-Port Arthur TX MSA,43,43,4637,0,0,0,0,0,0,0,0,0,43,43,4637,0,0,0,0,0,0,0,0,0
9710,0860,9999, ,Bellingham WA MSA,92,92,11623,2,4,388,3,11,784,2,16,933,12,12,1885,0,0,0,0,0,0,0,0,0
9710,0870,9999, ,Benton Harbor MI MSA,4,4,378,0,0,0,0,0,0,0,0,0,3,3,257,0,0,0,0,0,0,0,0,0
9710,0880,9999, ,Billings MT MSA,30,30,3200,0,0,0,0,0,0,0,0,0,30,30,3200,0,0,0,0,0,0,0,0,0
9710,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,135,135,11294,0,0,0,0,0,0,2,10,1000,128,128,10699,0,0,0,0,0,0,2,10,1000
9710,0960,9999, ,Binghamton NY MSA,3,3,629,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,0,0
9710,1000,9999, ,Birmingham AL MSA,313,313,38579,0,0,0,1,3,35,2,30,686,235,235,30580,0,0,0,0,0,0,1,24,550
9710,1010,9999, ,Bismarck ND MSA,33,33,4144,0,0,0,1,4,155,4,230,10000,33,33,4144,0,0,0,1,4,155,4,230,10000
9710,1020,9999, ,Bloomington IN MSA,27,27,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9710,1040,9999, ,Bloomington-Normal IL MSA,78,78,7406,2,4,267,2,7,344,0,0,0,78,78,7406,2,4,267,2,7,344,0,0,0
9710,1080,9999, ,Boise City ID MSA,438,438,49401,3,6,433,4,16,430,4,67,2951,426,426,48384,3,6,433,4,16,430,3,62,2747
