Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202305,104,10580,C,Albany-Schenectady-Troy  NY ,79,79,27106,2,4,855,0,0,0,10,94,12670,50,50,16978,1,2,145,0,0,0,6,72,9490
202305,104,24020,C,Glens Falls  NY ,17,17,5014,0,0,0,0,0,0,0,0,0,17,17,5014,0,0,0,0,0,0,0,0,0
202305,106,10740,C,Albuquerque  NM ,155,155,41619,0,0,0,0,0,0,1,7,292,123,123,33253,0,0,0,0,0,0,0,0,0
202305,106,42140,C,Santa Fe  NM ,18,18,4755,0,0,0,0,0,0,0,0,0,18,18,4755,0,0,0,0,0,0,0,0,0
202305,107,11020,C,Altoona  PA ,7,7,2446,0,0,0,0,0,0,0,0,0,2,2,1150,0,0,0,0,0,0,0,0,0
202305,108,11100,C,Amarillo  TX ,47,47,13272,3,6,882,0,0,0,11,55,7581,42,42,11991,3,6,882,0,0,0,11,55,7581
202305,118,11540,C,Appleton  WI ,81,81,29131,9,18,3613,0,0,0,0,0,0,75,75,27141,8,16,3271,0,0,0,0,0,0
202305,118,36780,C,Oshkosh-Neenah  WI ,22,22,8461,1,2,280,0,0,0,0,0,0,18,18,6370,1,2,280,0,0,0,0,0,0
202305,120,11700,C,Asheville  NC ,255,255,96780,4,8,880,0,0,0,4,51,9713,34,34,10761,4,8,880,0,0,0,0,0,0
202305,122,12020,C,Athens-Clarke County  GA ,43,43,14024,0,0,0,0,0,0,0,0,0,12,12,5730,0,0,0,0,0,0,0,0,0
202305,122,12060,C,Atlanta-Sandy Springs-Alpharetta  GA ,2391,2391,649317,16,32,10969,6,22,6531,37,2016,256083,2091,2091,576830,16,32,10969,6,22,6531,34,1973,249100
202305,122,23580,C,Gainesville  GA ,140,140,27615,0,0,0,1,3,300,2,19,1183,57,57,8051,0,0,0,1,3,300,2,19,1183
202305,122,40660,C,Rome  GA ,20,20,4843,0,0,0,0,0,0,0,0,0,20,20,4843,0,0,0,0,0,0,0,0,0
202305,140,13460,C,Bend  OR ,126,126,43955,3,6,1195,0,0,0,2,61,5916,70,70,26797,1,2,320,0,0,0,1,24,1690
202305,142,13820,C,Birmingham-Hoover  AL ,417,417,135335,0,0,0,0,0,0,0,0,0,341,341,104127,0,0,0,0,0,0,0,0,0
202305,144,14020,C,Bloomington  IN ,21,21,6068,0,0,0,0,0,0,0,0,0,8,8,2377,0,0,0,0,0,0,0,0,0
202305,145,14010,C,Bloomington  IL ,26,26,6777,0,0,0,0,0,0,1,9,869,0,0,0,0,0,0,0,0,0,0,0,0
202305,146,14100,C,Bloomsburg-Berwick  PA ,12,12,3562,1,2,260,0,0,0,0,0,0,4,4,1383,1,2,260,0,0,0,0,0,0
202305,147,14260,C,Boise City  ID ,655,655,168645,1,2,270,1,4,324,11,440,77281,605,605,152237,1,2,270,1,4,324,11,440,77281
202305,148,12700,C,Barnstable Town  MA ,49,49,27335,1,2,500,1,3,650,0,0,0,39,39,21840,1,2,500,1,3,650,0,0,0
202305,148,14460,C,Boston-Cambridge-Newton  MA-NH ,333,333,124447,12,24,6357,9,30,7707,49,916,158065,176,176,69482,6,12,3439,8,27,7519,18,673,124818
202305,148,31700,C,Manchester-Nashua  NH ,55,55,16423,0,0,0,0,0,0,2,48,9000,29,29,9228,0,0,0,0,0,0,2,48,9000
202305,148,39300,C,Providence-Warwick  RI-MA ,119,119,31225,4,8,846,4,12,2132,2,64,4900,48,48,12740,2,4,184,4,12,2132,2,64,4900
202305,148,49340,C,Worcester  MA-CT ,92,92,28347,2,4,1050,0,0,0,1,5,921,45,45,15175,2,4,1050,0,0,0,0,0,0
202305,150,14540,C,Bowling Green  KY ,72,72,17078,0,0,0,1,4,320,4,32,2150,72,72,17078,0,0,0,1,4,320,4,32,2150
202305,154,15180,C,Brownsville-Harlingen  TX ,173,173,32622,24,48,1608,2,6,902,2,29,3746,6,6,666,22,44,1200,0,0,0,0,0,0
202305,160,15380,C,Buffalo-Cheektowaga  NY ,79,79,29487,1,2,138,0,0,0,3,41,7678,57,57,23418,1,2,138,0,0,0,2,24,3866
202305,162,15540,C,Burlington-South Burlington  VT ,46,46,13941,3,6,1291,0,0,0,1,5,313,35,35,10725,3,6,1291,0,0,0,0,0,0
202305,163,15980,C,Cape Coral-Fort Myers  FL ,507,507,116371,1,2,554,0,0,0,15,448,61914,505,505,113922,1,2,554,0,0,0,15,448,61914
202305,163,34940,C,Naples-Marco Island  FL ,266,266,124491,0,0,0,2,8,913,1,12,996,266,266,124491,0,0,0,2,8,913,1,12,996
202305,164,16020,C,Cape Girardeau  MO-IL ,8,8,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202305,168,16300,C,Cedar Rapids  IA ,38,38,10526,1,2,150,5,19,1390,1,34,6500,35,35,9654,1,2,150,4,16,1200,1,34,6500
202305,168,26980,C,Iowa City  IA ,26,26,11075,4,8,1875,1,4,776,4,404,100427,18,18,8906,1,2,480,0,0,0,3,395,99534
202305,170,16620,C,Charleston  WV ,15,15,3049,0,0,0,0,0,0,0,0,0,12,12,2506,0,0,0,0,0,0,0,0,0
202305,170,26580,C,Huntington-Ashland  WV-KY-OH ,21,21,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202305,172,16740,C,Charlotte-Concord-Gastonia  NC-SC ,1735,1735,489931,6,12,2812,1,3,750,36,1232,209828,1628,1628,451563,6,12,2812,1,3,750,34,1216,208012
