Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9509,0040,9999, ,Abilene TX MSA,21,21,2299,0,0,0,0,0,0,1,21,546,0,0,0,0,0,0,0,0,0,0,0,0
9509,0120,9999, ,Albany GA MSA,56,56,3794,3,6,250,2,8,253,1,9,130,56,56,3794,3,6,250,2,8,253,1,9,130
9509,0160,9999, ,Albany-Schenectady-Troy NY MSA,116,116,12596,2,4,236,0,0,0,10,121,3121,104,104,11480,1,2,170,0,0,0,9,116,2890
9509,0200,9999, ,Albuquerque NM MSA,356,356,29428,2,4,77,0,0,0,23,185,7384,282,282,25220,2,4,77,0,0,0,22,180,7226
9509,0220,9999, ,Alexandria LA MSA,35,35,2665,0,0,0,1,3,200,0,0,0,35,35,2665,0,0,0,1,3,200,0,0,0
9509,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,149,149,13651,0,0,0,1,3,142,2,17,571,127,127,11088,0,0,0,0,0,0,1,12,372
9509,0280,9999, ,Altoona PA MSA,3,3,304,0,0,0,0,0,0,0,0,0,2,2,215,0,0,0,0,0,0,0,0,0
9509,0320,9999, ,Amarillo TX MSA,19,19,2148,0,0,0,0,0,0,0,0,0,19,19,2148,0,0,0,0,0,0,0,0,0
9509,0380,9999, ,Anchorage AK MSA,84,84,9914,24,48,3554,2,7,443,0,0,0,84,84,9914,24,48,3554,2,7,443,0,0,0
9509,0450,9999, ,Anniston AL MSA,14,14,1054,1,2,52,0,0,0,1,5,185,3,3,296,1,2,52,0,0,0,0,0,0
9509,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,105,105,12269,16,32,1728,2,8,700,1,7,182,65,65,7607,13,26,1333,2,8,700,0,0,0
9509,0480,9999, ,Asheville NC MSA,76,76,7857,3,6,262,1,3,125,3,17,938,66,66,6890,1,2,128,0,0,0,2,12,720
9509,0500,9999, ,Athens GA MSA,48,48,4109,9,18,659,1,4,130,1,7,229,40,40,3366,8,16,565,1,4,130,1,7,229
9509,0520,9999, ,Atlanta GA MSA,2956,2956,282666,1,2,132,1,4,156,47,1267,53637,2820,2820,272382,1,2,132,1,4,156,47,1267,53637
9509,0600,9999, ,Augusta-Aiken GA-SC MSA,159,159,12910,0,0,0,0,0,0,0,0,0,159,159,12910,0,0,0,0,0,0,0,0,0
9509,0640,9999, ,Austin-San Marcos TX MSA,537,537,54302,15,30,1507,0,0,0,33,829,34048,537,537,54302,15,30,1507,0,0,0,33,829,34048
9509,0680,9999, ,Bakersfield CA MSA,207,207,20783,1,2,100,4,15,942,9,65,3348,134,134,13303,0,0,0,2,8,467,8,58,3103
9509,0730,9999, ,Bangor ME MSA,17,17,1485,0,0,0,0,0,0,0,0,0,14,14,1298,0,0,0,0,0,0,0,0,0
9509,0740,9999, ,Barnstable-Yarmouth MA MSA,74,74,8395,0,0,0,2,7,1138,2,56,7100,44,44,4408,0,0,0,2,7,1138,2,56,7100
9509,0760,9999, ,Baton Rouge LA MSA,135,135,10547,0,0,0,0,0,0,14,272,11433,135,135,10547,0,0,0,0,0,0,14,272,11433
9509,0840,9999, ,Beaumont-Port Arthur TX MSA,36,36,3447,0,0,0,0,0,0,0,0,0,36,36,3447,0,0,0,0,0,0,0,0,0
9509,0860,9999, ,Bellingham WA MSA,92,92,11772,1,2,100,1,3,129,3,19,942,38,38,5962,1,2,100,1,3,129,2,12,510
9509,0870,9999, ,Benton Harbor MI MSA,5,5,338,0,0,0,0,0,0,0,0,0,2,2,135,0,0,0,0,0,0,0,0,0
9509,0880,9999, ,Billings MT MSA,28,28,3305,0,0,0,0,0,0,0,0,0,28,28,3305,0,0,0,0,0,0,0,0,0
9509,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,113,113,8396,1,2,45,0,0,0,0,0,0,107,107,7886,1,2,45,0,0,0,0,0,0
9509,0960,9999, ,Binghamton NY MSA,6,6,513,0,0,0,0,0,0,0,0,0,5,5,355,0,0,0,0,0,0,0,0,0
9509,1000,9999, ,Birmingham AL MSA,344,344,37641,0,0,0,2,7,156,0,0,0,269,269,30477,0,0,0,0,0,0,0,0,0
9509,1010,9999, ,Bismarck ND MSA,39,39,4190,0,0,0,1,4,275,0,0,0,39,39,4190,0,0,0,1,4,275,0,0,0
9509,1020,9999, ,Bloomington IN MSA,84,84,8880,0,0,0,0,0,0,2,14,750,84,84,8880,0,0,0,0,0,0,2,14,750
9509,1040,9999, ,Bloomington-Normal IL MSA,36,36,4420,0,0,0,0,0,0,13,136,5268,35,35,4341,0,0,0,0,0,0,13,136,5268
9509,1080,9999, ,Boise City ID MSA,380,380,40527,3,6,416,6,23,937,11,143,5840,362,362,38900,3,6,416,5,20,837,10,138,5664
