Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9212,0040,9999, ,Abilene TX MSA,16,16,2456,0,0,0,0,0,0,0,0,0,16,16,2456,0,0,0,0,0,0,0,0,0
9212,0120,9999, ,Albany GA MSA,6,6,519,7,14,497,0,0,0,0,0,0,6,6,519,7,14,497,0,0,0,0,0,0
9212,0160,9999, ,Albany-Schenectady-Troy NY MSA,197,197,20793,3,6,450,1,3,382,0,0,0,152,152,16916,2,4,230,1,3,382,0,0,0
9212,0200,9999, ,Albuquerque NM MSA,128,128,11906,0,0,0,0,0,0,0,0,0,128,128,11906,0,0,0,0,0,0,0,0,0
9212,0220,9999, ,Alexandria LA MSA,1,1,209,0,0,0,0,0,0,0,0,0,1,1,209,0,0,0,0,0,0,0,0,0
9212,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,178,178,19230,1,2,70,0,0,0,2,48,1500,166,166,18007,1,2,70,0,0,0,2,48,1500
9212,0280,9999, ,Altoona PA MSA,4,4,223,0,0,0,1,3,129,0,0,0,3,3,157,0,0,0,1,3,129,0,0,0
9212,0320,9999, ,Amarillo TX MSA,26,26,3188,0,0,0,0,0,0,0,0,0,26,26,3188,0,0,0,0,0,0,0,0,0
9212,0380,9999, ,Anchorage AK MSA,27,27,4096,0,0,0,0,0,0,0,0,0,27,27,4096,0,0,0,0,0,0,0,0,0
9212,0400,9999, ,Anderson IN MSA,16,16,1869,1,2,195,1,4,380,0,0,0,16,16,1869,1,2,195,1,4,380,0,0,0
9212,0405,9999, ,Anderson SC MSA,51,51,3932,0,0,0,0,0,0,0,0,0,51,51,3932,0,0,0,0,0,0,0,0,0
9212,0450,9999, ,Anniston AL MSA,10,10,723,0,0,0,1,3,48,1,5,111,4,4,291,0,0,0,0,0,0,0,0,0
9212,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,85,85,8832,4,8,373,3,10,368,2,20,365,57,57,6475,1,2,100,2,7,320,0,0,0
9212,0480,9999, ,Asheville NC MSA,79,79,7459,1,2,68,0,0,0,0,0,0,79,79,7459,1,2,68,0,0,0,0,0,0
9212,0500,9999, ,Athens GA MSA,34,34,3209,1,2,65,0,0,0,0,0,0,34,34,3209,1,2,65,0,0,0,0,0,0
9212,0520,9999, ,Atlanta GA MSA,2057,2057,181094,4,8,280,1,4,150,1,25,887,1904,1904,172557,3,6,238,1,4,150,1,25,887
9212,0560,9999, ,Atlantic City NJ MSA,56,56,4279,2,4,335,0,0,0,0,0,0,50,50,3497,2,4,335,0,0,0,0,0,0
9212,0600,9999, ,Augusta GA-SC MSA,166,166,14589,3,6,158,7,21,553,0,0,0,164,164,14504,3,6,158,7,21,553,0,0,0
9212,0640,9999, ,Austin TX MSA,277,277,29711,0,0,0,0,0,0,0,0,0,269,269,28917,0,0,0,0,0,0,0,0,0
9212,0680,9999, ,Bakersfield CA MSA,485,485,43310,0,0,0,2,7,303,19,165,8778,485,485,43310,0,0,0,2,7,303,19,165,8778
9212,0720,9999, ,Baltimore MD MSA,776,776,66180,0,0,0,0,0,0,3,325,11526,771,771,65897,0,0,0,0,0,0,3,325,11526
9212,0730,9999, ,Bangor ME MSA,7,7,568,0,0,0,0,0,0,0,0,0,4,4,335,0,0,0,0,0,0,0,0,0
9212,0760,9999, ,Baton Rouge LA MSA,119,119,9015,0,0,0,0,0,0,0,0,0,115,115,8676,0,0,0,0,0,0,0,0,0
9212,0780,9999, ,Battle Creek MI MSA,8,8,910,0,0,0,0,0,0,0,0,0,8,8,910,0,0,0,0,0,0,0,0,0
9212,0840,9999, ,Beaumont-Port Arthur TX MSA,21,21,1806,0,0,0,0,0,0,0,0,0,21,21,1806,0,0,0,0,0,0,0,0,0
9212,0860,9999, ,Bellingham WA MSA,67,67,6277,2,4,233,0,0,0,2,23,1013,5,5,554,0,0,0,0,0,0,0,0,0
9212,0870,9999, ,Benton Harbor MI MSA,7,7,1178,0,0,0,0,0,0,0,0,0,6,6,1011,0,0,0,0,0,0,0,0,0
9212,0880,9999, ,Billings MT MSA,9,9,968,0,0,0,0,0,0,0,0,0,9,9,968,0,0,0,0,0,0,0,0,0
9212,0920,9999, ,Biloxi-Gulfport MS MSA,67,67,4674,0,0,0,1,4,307,0,0,0,62,62,4498,0,0,0,1,4,307,0,0,0
9212,0960,9999, ,Binghamton NY MSA,12,12,1373,0,0,0,0,0,0,0,0,0,12,12,1373,0,0,0,0,0,0,0,0,0
9212,1000,9999, ,Birmingham AL MSA,241,241,23572,0,0,0,0,0,0,1,5,113,152,152,16015,0,0,0,0,0,0,0,0,0
9212,1010,9999, ,Bismarck ND MSA,9,9,892,0,0,0,0,0,0,0,0,0,9,9,892,0,0,0,0,0,0,0,0,0
