Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9801,0040,9999,,Abilene  TX MSA ,19,19,2038,0,0,0,0,0,0,0,0,0,19,19,2038,0,0,0,0,0,0,0,0,0
9801,0120,9999,,Albany  GA MSA ,47,47,4941,0,0,0,0,0,0,0,0,0,47,47,4941,0,0,0,0,0,0,0,0,0
9801,0160,9999,,Albany-Schenectady-Troy  NY MSA ,62,62,8111,1,2,77,1,3,83,2,15,592,54,54,7105,0,0,0,0,0,0,0,0,0
9801,0200,9999,,Albuquerque  NM MSA ,373,373,32779,0,0,0,0,0,0,1,5,157,258,258,23284,0,0,0,0,0,0,0,0,0
9801,0220,9999,,Alexandria  LA MSA ,27,27,3451,0,0,0,0,0,0,0,0,0,27,27,3451,0,0,0,0,0,0,0,0,0
9801,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,75,75,7818,2,4,260,0,0,0,0,0,0,69,69,7142,2,4,260,0,0,0,0,0,0
9801,0280,9999,,Altoona  PA MSA ,2,2,197,0,0,0,0,0,0,1,75,5000,2,2,197,0,0,0,0,0,0,1,75,5000
9801,0320,9999,,Amarillo  TX MSA ,34,34,4364,0,0,0,0,0,0,0,0,0,34,34,4364,0,0,0,0,0,0,0,0,0
9801,0380,9999,,Anchorage  AK MSA ,49,49,8278,3,6,718,0,0,0,0,0,0,49,49,8278,3,6,718,0,0,0,0,0,0
9801,0450,9999,,Anniston  AL MSA ,13,13,1082,1,2,80,0,0,0,1,5,227,3,3,173,1,2,80,0,0,0,0,0,0
9801,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,52,52,6586,7,14,973,1,4,392,4,72,1558,51,51,6461,6,12,826,1,4,392,4,72,1558
9801,0480,9999,,Asheville  NC MSA ,48,48,4619,0,0,0,0,0,0,0,0,0,48,48,4619,0,0,0,0,0,0,0,0,0
9801,0500,9999,,Athens  GA MSA ,47,47,7151,1,2,70,0,0,0,0,0,0,37,37,6166,1,2,70,0,0,0,0,0,0
9801,0520,9999,,Atlanta  GA MSA ,3095,3095,312793,3,6,276,0,0,0,30,801,35653,2931,2931,299095,3,6,276,0,0,0,30,801,35653
9801,0600,9999,,Augusta-Aiken  GA-SC MSA ,178,178,15146,0,0,0,2,8,389,1,8,364,178,178,15146,0,0,0,2,8,389,1,8,364
9801,0640,9999,,Austin-San Marcos  TX MSA ,557,557,59669,0,0,0,0,0,0,0,0,0,557,557,59669,0,0,0,0,0,0,0,0,0
9801,0680,9999,,Bakersfield  CA MSA ,188,188,18732,0,0,0,1,4,209,2,10,665,52,52,4246,0,0,0,0,0,0,0,0,0
9801,0730,9999,,Bangor  ME MSA ,3,3,349,0,0,0,0,0,0,0,0,0,2,2,249,0,0,0,0,0,0,0,0,0
9801,0740,9999,,Barnstable-Yarmouth  MA MSA ,51,51,8578,0,0,0,3,9,984,0,0,0,47,47,8098,0,0,0,3,9,984,0,0,0
9801,0760,9999,,Baton Rouge  LA MSA ,108,108,8812,0,0,0,0,0,0,0,0,0,108,108,8812,0,0,0,0,0,0,0,0,0
9801,0840,9999,,Beaumont-Port Arthur  TX MSA ,31,31,3077,0,0,0,0,0,0,0,0,0,31,31,3077,0,0,0,0,0,0,0,0,0
9801,0860,9999,,Bellingham  WA MSA ,60,60,7156,1,2,114,0,0,0,3,29,1057,25,25,3383,1,2,114,0,0,0,2,24,769
9801,0870,9999,,Benton Harbor  MI MSA ,3,3,305,0,0,0,0,0,0,0,0,0,2,2,183,0,0,0,0,0,0,0,0,0
9801,0880,9999,,Billings  MT MSA ,12,12,1502,0,0,0,1,4,178,0,0,0,12,12,1502,0,0,0,1,4,178,0,0,0
9801,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,125,125,9064,0,0,0,0,0,0,34,309,10154,119,119,8553,0,0,0,0,0,0,34,309,10154
9801,0960,9999,,Binghamton  NY MSA ,4,4,1140,0,0,0,0,0,0,0,0,0,4,4,1140,0,0,0,0,0,0,0,0,0
9801,1000,9999,,Birmingham  AL MSA ,270,270,31499,0,0,0,1,3,35,1,5,113,215,215,26291,0,0,0,0,0,0,0,0,0
9801,1010,9999,,Bismarck  ND MSA ,3,3,465,0,0,0,0,0,0,0,0,0,3,3,465,0,0,0,0,0,0,0,0,0
9801,1020,9999,,Bloomington  IN MSA ,17,17,1963,0,0,0,0,0,0,0,0,0,2,2,180,0,0,0,0,0,0,0,0,0
9801,1040,9999,,Bloomington-Normal  IL MSA ,22,22,2107,0,0,0,1,4,141,0,0,0,22,22,2107,0,0,0,1,4,141,0,0,0
9801,1080,9999,,Boise City  ID MSA ,301,301,34825,4,8,494,0,0,0,1,15,388,301,301,34825,4,8,494,0,0,0,1,15,388
