Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200109,0040,9999,,Abilene  TX MSA ,7,7,1518,0,0,0,0,0,0,0,0,0,7,7,1518,0,0,0,0,0,0,0,0,0
200109,0120,9999,,Albany  GA MSA ,36,36,4306,0,0,0,0,0,0,0,0,0,16,16,2022,0,0,0,0,0,0,0,0,0
200109,0160,9999,,Albany-Schenectady-Troy  NY MSA ,157,157,28125,0,0,0,0,0,0,2,13,694,128,128,24057,0,0,0,0,0,0,1,8,405
200109,0200,9999,,Albuquerque  NM MSA ,420,420,43593,0,0,0,0,0,0,0,0,0,393,393,40726,0,0,0,0,0,0,0,0,0
200109,0220,9999,,Alexandria  LA MSA ,26,26,2943,0,0,0,0,0,0,0,0,0,6,6,740,0,0,0,0,0,0,0,0,0
200109,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,171,171,16641,0,0,0,0,0,0,1,16,800,151,151,14007,0,0,0,0,0,0,1,16,800
200109,0280,9999,,Altoona  PA MSA ,7,7,1430,0,0,0,0,0,0,0,0,0,7,7,1430,0,0,0,0,0,0,0,0,0
200109,0320,9999,,Amarillo  TX MSA ,51,51,7996,0,0,0,8,32,2740,1,28,2397,51,51,7996,0,0,0,8,32,2740,1,28,2397
200109,0380,9999,,Anchorage  AK MSA ,63,63,9805,54,108,10789,0,0,0,0,0,0,63,63,9805,54,108,10789,0,0,0,0,0,0
200109,0450,9999,,Anniston  AL MSA ,20,20,3034,0,0,0,0,0,0,0,0,0,4,4,395,0,0,0,0,0,0,0,0,0
200109,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,95,95,14188,3,6,464,2,7,696,23,218,9341,55,55,7660,1,2,215,2,7,696,19,175,7614
200109,0480,9999,,Asheville  NC MSA ,86,86,11696,3,6,494,1,3,125,1,5,210,28,28,3046,1,2,155,0,0,0,0,0,0
200109,0500,9999,,Athens  GA MSA ,59,59,6817,5,10,452,0,0,0,2,24,1452,10,10,2305,0,0,0,0,0,0,0,0,0
200109,0520,9999,,Atlanta  GA MSA ,3373,3373,400031,3,6,319,1,4,300,34,1220,56004,3092,3092,375286,2,4,216,1,4,300,32,1180,54909
200109,0580,9999,,Auburn-Opelika  AL MSA ,26,26,4682,1,2,109,0,0,0,8,56,2845,26,26,4682,1,2,109,0,0,0,8,56,2845
200109,0600,9999,,Augusta-Aiken  GA-SC MSA ,264,264,26521,0,0,0,0,0,0,0,0,0,258,258,25949,0,0,0,0,0,0,0,0,0
200109,0640,9999,,Austin-San Marcos  TX MSA ,360,360,54584,0,0,0,43,172,5222,20,469,16300,360,360,54584,0,0,0,43,172,5222,20,469,16300
200109,0680,9999,,Bakersfield  CA MSA ,199,199,25102,2,4,231,1,4,222,1,7,500,50,50,6223,1,2,92,0,0,0,0,0,0
200109,0730,9999,,Bangor  ME MSA ,11,11,1313,0,0,0,0,0,0,0,0,0,7,7,840,0,0,0,0,0,0,0,0,0
200109,0740,9999,,Barnstable-Yarmouth  MA MSA ,61,61,12313,1,2,244,0,0,0,0,0,0,14,14,2859,0,0,0,0,0,0,0,0,0
200109,0760,9999,,Baton Rouge  LA MSA ,94,94,9290,0,0,0,0,0,0,0,0,0,94,94,9290,0,0,0,0,0,0,0,0,0
200109,0840,9999,,Beaumont-Port Arthur  TX MSA ,30,30,3695,0,0,0,0,0,0,0,0,0,30,30,3695,0,0,0,0,0,0,0,0,0
200109,0860,9999,,Bellingham  WA MSA ,73,73,8874,2,4,416,1,3,241,2,31,1613,42,42,5370,0,0,0,0,0,0,0,0,0
200109,0870,9999,,Benton Harbor  MI MSA ,16,16,2860,0,0,0,1,4,497,0,0,0,14,14,2480,0,0,0,1,4,497,0,0,0
200109,0880,9999,,Billings  MT MSA ,42,42,4722,0,0,0,1,4,220,0,0,0,42,42,4722,0,0,0,1,4,220,0,0,0
200109,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,103,103,10011,5,10,805,0,0,0,4,81,2234,94,94,8816,5,10,805,0,0,0,4,81,2234
200109,0960,9999,,Binghamton  NY MSA ,7,7,1347,0,0,0,0,0,0,0,0,0,4,4,710,0,0,0,0,0,0,0,0,0
200109,1000,9999,,Birmingham  AL MSA ,274,274,40105,0,0,0,0,0,0,3,36,1799,181,181,29649,0,0,0,0,0,0,0,0,0
200109,1010,9999,,Bismarck  ND MSA ,25,25,3670,2,4,533,3,11,835,0,0,0,2,2,299,0,0,0,1,4,487,0,0,0
200109,1020,9999,,Bloomington  IN MSA ,44,44,6346,6,12,939,0,0,0,2,10,546,43,43,6271,5,10,857,0,0,0,2,10,546
200109,1040,9999,,Bloomington-Normal  IL MSA ,58,58,5735,4,8,224,1,3,145,0,0,0,58,58,5735,4,8,224,1,3,145,0,0,0
