Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9507,0040,9999, ,Abilene TX MSA,20,20,2246,0,0,0,0,0,0,1,20,520,0,0,0,0,0,0,0,0,0,0,0,0
9507,0120,9999, ,Albany GA MSA,62,62,3803,3,6,319,1,4,179,0,0,0,62,62,3803,3,6,319,1,4,179,0,0,0
9507,0160,9999, ,Albany-Schenectady-Troy NY MSA,138,138,14330,2,4,210,2,7,257,15,117,3046,125,125,13123,1,2,140,1,4,180,14,112,2815
9507,0200,9999, ,Albuquerque NM MSA,372,372,32909,0,0,0,0,0,0,19,157,6004,270,270,26662,0,0,0,0,0,0,18,152,5847
9507,0220,9999, ,Alexandria LA MSA,24,24,2104,0,0,0,0,0,0,1,8,235,5,5,503,0,0,0,0,0,0,1,8,235
9507,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,141,141,12567,0,0,0,0,0,0,5,63,2264,136,136,11987,0,0,0,0,0,0,4,58,2065
9507,0280,9999, ,Altoona PA MSA,19,19,1226,0,0,0,0,0,0,0,0,0,19,19,1226,0,0,0,0,0,0,0,0,0
9507,0320,9999, ,Amarillo TX MSA,29,29,3164,1,2,167,0,0,0,0,0,0,29,29,3164,1,2,167,0,0,0,0,0,0
9507,0380,9999, ,Anchorage AK MSA,66,66,7789,7,14,1037,1,4,253,0,0,0,66,66,7789,7,14,1037,1,4,253,0,0,0
9507,0450,9999, ,Anniston AL MSA,11,11,806,0,0,0,1,4,100,0,0,0,0,0,0,0,0,0,1,4,100,0,0,0
9507,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,93,93,10175,5,10,702,0,0,0,1,5,130,53,53,5529,3,6,430,0,0,0,0,0,0
9507,0480,9999, ,Asheville NC MSA,80,80,7251,2,4,314,0,0,0,0,0,0,80,80,7251,2,4,314,0,0,0,0,0,0
9507,0500,9999, ,Athens GA MSA,60,60,5652,1,2,94,0,0,0,4,36,1292,52,52,4908,0,0,0,0,0,0,4,36,1292
9507,0520,9999, ,Atlanta GA MSA,2959,2959,280711,0,0,0,1,3,178,61,1591,59521,2830,2830,274543,0,0,0,1,3,178,60,1586,59379
9507,0600,9999, ,Augusta-Aiken GA-SC MSA,133,133,10738,0,0,0,0,0,0,0,0,0,127,127,10048,0,0,0,0,0,0,0,0,0
9507,0640,9999, ,Austin-San Marcos TX MSA,481,481,51832,5,10,505,0,0,0,24,456,12667,468,468,50629,5,10,505,0,0,0,24,456,12667
9507,0680,9999, ,Bakersfield CA MSA,264,264,27186,1,2,100,4,14,902,2,10,351,182,182,18963,0,0,0,2,8,495,0,0,0
9507,0730,9999, ,Bangor ME MSA,11,11,813,0,0,0,0,0,0,1,5,212,7,7,493,0,0,0,0,0,0,0,0,0
9507,0740,9999, ,Barnstable-Yarmouth MA MSA,78,78,10021,0,0,0,0,0,0,0,0,0,52,52,6384,0,0,0,0,0,0,0,0,0
9507,0760,9999, ,Baton Rouge LA MSA,112,112,8504,0,0,0,0,0,0,0,0,0,112,112,8504,0,0,0,0,0,0,0,0,0
9507,0840,9999, ,Beaumont-Port Arthur TX MSA,40,40,4136,0,0,0,0,0,0,0,0,0,40,40,4136,0,0,0,0,0,0,0,0,0
9507,0860,9999, ,Bellingham WA MSA,92,92,10704,5,10,1292,0,0,0,2,12,626,38,38,4895,5,10,1292,0,0,0,1,6,255
9507,0870,9999, ,Benton Harbor MI MSA,3,3,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,0880,9999, ,Billings MT MSA,33,33,3262,1,2,120,0,0,0,0,0,0,33,33,3262,1,2,120,0,0,0,0,0,0
9507,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,158,158,9679,1,2,89,1,4,160,0,0,0,152,152,9169,1,2,89,1,4,160,0,0,0
9507,0960,9999, ,Binghamton NY MSA,5,5,813,0,0,0,0,0,0,0,0,0,4,4,655,0,0,0,0,0,0,0,0,0
9507,1000,9999, ,Birmingham AL MSA,278,278,32416,0,0,0,2,7,124,47,716,29596,166,166,22573,0,0,0,0,0,0,45,705,29283
9507,1010,9999, ,Bismarck ND MSA,35,35,3696,0,0,0,1,4,193,1,7,199,35,35,3696,0,0,0,1,4,193,1,7,199
9507,1020,9999, ,Bloomington IN MSA,59,59,5751,3,6,320,6,23,1035,1,6,300,34,34,2967,3,6,320,6,23,1035,1,6,300
9507,1040,9999, ,Bloomington-Normal IL MSA,79,79,7641,0,0,0,0,0,0,0,0,0,79,79,7641,0,0,0,0,0,0,0,0,0
9507,1080,9999, ,Boise City ID MSA,289,289,31419,1,2,147,0,0,0,3,38,1517,278,278,30256,1,2,147,0,0,0,3,38,1517
