Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9811,0040,9999,,Abilene  TX MSA ,17,17,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9811,0120,9999,,Albany  GA MSA ,45,45,5548,0,0,0,0,0,0,0,0,0,45,45,5548,0,0,0,0,0,0,0,0,0
9811,0160,9999,,Albany-Schenectady-Troy  NY MSA ,122,122,15473,1,2,1024,1,3,64,3,114,10500,111,111,14288,1,2,1024,0,0,0,1,100,9930
9811,0200,9999,,Albuquerque  NM MSA ,342,342,32613,0,0,0,1,4,219,4,147,6648,33,33,5035,0,0,0,0,0,0,0,0,0
9811,0220,9999,,Alexandria  LA MSA ,26,26,3538,0,0,0,0,0,0,0,0,0,26,26,3538,0,0,0,0,0,0,0,0,0
9811,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,102,102,11625,0,0,0,0,0,0,1,60,1659,90,90,10070,0,0,0,0,0,0,1,60,1659
9811,0280,9999,,Altoona  PA MSA ,7,7,812,0,0,0,0,0,0,0,0,0,5,5,668,0,0,0,0,0,0,0,0,0
9811,0320,9999,,Amarillo  TX MSA ,41,41,5243,0,0,0,0,0,0,0,0,0,41,41,5243,0,0,0,0,0,0,0,0,0
9811,0380,9999,,Anchorage  AK MSA ,47,47,8410,1,2,276,0,0,0,4,38,2086,47,47,8410,1,2,276,0,0,0,4,38,2086
9811,0450,9999,,Anniston  AL MSA ,14,14,1252,0,0,0,2,8,200,1,6,275,7,7,578,0,0,0,2,8,200,0,0,0
9811,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,95,95,13125,3,6,425,0,0,0,7,75,2614,61,61,8331,1,2,120,0,0,0,4,32,1200
9811,0480,9999,,Asheville  NC MSA ,110,110,13199,0,0,0,0,0,0,3,26,1111,110,110,13199,0,0,0,0,0,0,3,26,1111
9811,0500,9999,,Athens  GA MSA ,126,126,10032,6,12,518,0,0,0,0,0,0,114,114,8816,6,12,518,0,0,0,0,0,0
9811,0520,9999,,Atlanta  GA MSA ,3341,3341,336792,22,44,2480,13,50,1928,38,1085,50438,3254,3254,328364,21,42,2379,13,50,1928,38,1085,50438
9811,0600,9999,,Augusta-Aiken  GA-SC MSA ,159,159,16149,0,0,0,0,0,0,0,0,0,151,151,15475,0,0,0,0,0,0,0,0,0
9811,0640,9999,,Austin-San Marcos  TX MSA ,618,618,64085,1,2,116,0,0,0,0,0,0,618,618,64085,1,2,116,0,0,0,0,0,0
9811,0680,9999,,Bakersfield  CA MSA ,200,200,22609,0,0,0,4,16,981,0,0,0,199,199,22496,0,0,0,4,16,981,0,0,0
9811,0730,9999,,Bangor  ME MSA ,16,16,1404,0,0,0,0,0,0,0,0,0,12,12,1080,0,0,0,0,0,0,0,0,0
9811,0740,9999,,Barnstable-Yarmouth  MA MSA ,93,93,14119,0,0,0,0,0,0,1,6,594,72,72,11112,0,0,0,0,0,0,1,6,594
9811,0760,9999,,Baton Rouge  LA MSA ,75,75,5726,0,0,0,0,0,0,0,0,0,75,75,5726,0,0,0,0,0,0,0,0,0
9811,0840,9999,,Beaumont-Port Arthur  TX MSA ,49,49,5434,0,0,0,0,0,0,0,0,0,49,49,5434,0,0,0,0,0,0,0,0,0
9811,0860,9999,,Bellingham  WA MSA ,58,58,7315,1,2,213,0,0,0,2,28,1594,18,18,2791,1,2,213,0,0,0,0,0,0
9811,0870,9999,,Benton Harbor  MI MSA ,6,6,627,0,0,0,0,0,0,0,0,0,3,3,247,0,0,0,0,0,0,0,0,0
9811,0880,9999,,Billings  MT MSA ,26,26,3345,1,2,189,0,0,0,0,0,0,26,26,3345,1,2,189,0,0,0,0,0,0
9811,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,119,119,10553,1,2,50,0,0,0,5,40,980,112,112,9964,0,0,0,0,0,0,5,40,980
9811,0960,9999,,Binghamton  NY MSA ,4,4,721,0,0,0,0,0,0,0,0,0,2,2,415,0,0,0,0,0,0,0,0,0
9811,1000,9999,,Birmingham  AL MSA ,314,314,38828,0,0,0,0,0,0,7,65,2376,236,236,30397,0,0,0,0,0,0,6,60,2263
9811,1010,9999,,Bismarck  ND MSA ,17,17,2077,0,0,0,1,4,250,1,44,2128,17,17,2077,0,0,0,1,4,250,1,44,2128
9811,1020,9999,,Bloomington  IN MSA ,37,37,4632,0,0,0,0,0,0,0,0,0,37,37,4632,0,0,0,0,0,0,0,0,0
9811,1040,9999,,Bloomington-Normal  IL MSA ,64,64,6655,0,0,0,3,12,380,4,25,750,64,64,6655,0,0,0,3,12,380,4,25,750
9811,1080,9999,,Boise City  ID MSA ,416,416,48276,0,0,0,0,0,0,5,40,2127,321,321,36768,0,0,0,0,0,0,5,40,2127
