Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8806,0040,9999, ,ABILENE TX MSA. . . . . . . . . .,16,16,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,0120,9999, ,ALBANY GA MSA . . . . . . . . . .,18,18,1202,2,4,128,1,4,46,0,0,0,18,18,1202,2,4,128,1,4,46,0,0,0
8806,0160,9999, ,ALBANY-SCHENECTADY-TROY NY MSA. .,446,446,38764,15,30,1783,2,7,316,7,54,2461,386,386,34376,14,28,1692,1,4,230,6,47,2391
8806,0200,9999, ,ALBUQUERQUE NM MSA. . . . . . . .,176,176,14841,1,2,73,0,0,0,0,0,0,176,176,14841,1,2,73,0,0,0,0,0,0
8806,0220,9999, ,ALEXANDRIA LA MSA . . . . . . . .,4,4,327,0,0,0,0,0,0,4,27,400,4,4,327,0,0,0,0,0,0,4,27,400
8806,0240,9999, ,ALLENTOWN-BETHLEHEM PA-NJ MSA . .,416,416,35356,2,4,166,0,0,0,2,13,522,378,378,33070,0,0,0,0,0,0,1,8,320
8806,0280,9999, ,ALTOONA PA MSA. . . . . . . . . .,21,21,1576,0,0,0,0,0,0,0,0,0,17,17,1390,0,0,0,0,0,0,0,0,0
8806,0320,9999, ,AMARILLO TX MSA . . . . . . . . .,21,21,1856,0,0,0,0,0,0,0,0,0,21,21,1856,0,0,0,0,0,0,0,0,0
8806,0380,9999, ,ANCHORAGE AK MSA. . . . . . . . .,30,30,3919,0,0,0,0,0,0,0,0,0,30,30,3919,0,0,0,0,0,0,0,0,0
8806,0400,9999, ,ANDERSON IN MSA . . . . . . . . .,13,13,764,0,0,0,0,0,0,2,19,270,11,11,598,0,0,0,0,0,0,0,0,0
8806,0405,9999, ,ANDERSON SC MSA . . . . . . . . .,60,60,3642,1,2,64,1,4,70,0,0,0,60,60,3642,1,2,64,1,4,70,0,0,0
8806,0450,9999, ,ANNISTON AL MSA . . . . . . . . .,22,22,1198,2,4,90,0,0,0,0,0,0,13,13,662,2,4,90,0,0,0,0,0,0
8806,0460,9999, ,APPLETON-OSHKOSH-NEENAH WI MSA. .,104,104,8251,6,12,455,1,4,83,5,69,1616,57,57,4988,3,6,273,0,0,0,3,44,1128
8806,0480,9999, ,ASHEVILLE NC MSA. . . . . . . . .,68,68,4847,2,4,90,2,6,148,1,5,286,66,66,4197,2,4,90,2,6,148,1,5,286
8806,0500,9999, ,ATHENS GA MSA . . . . . . . . . .,82,82,4845,4,8,198,1,4,129,2,20,584,22,22,403,2,4,90,0,0,0,0,0,0
8806,0520,9999, ,ATLANTA GA MSA. . . . . . . . . .,2741,2741,213999,16,32,1168,13,49,1509,63,1541,55316,2678,2678,210637,15,30,1145,13,49,1509,62,1536,55214
8806,0560,9999, ,ATLANTIC CITY NJ MSA. . . . . . .,190,190,14719,19,38,3106,1,4,273,8,138,8468,145,145,11453,18,36,3028,1,4,273,0,0,0
8806,0600,9999, ,AUGUSTA GA-SC MSA . . . . . . . .,196,196,13782,3,6,343,0,0,0,1,5,34,194,194,13707,3,6,343,0,0,0,0,0,0
8806,0640,9999, ,AUSTIN TX MSA . . . . . . . . . .,170,170,17557,0,0,0,1,4,195,0,0,0,168,168,17456,0,0,0,1,4,195,0,0,0
8806,0680,9999, ,BAKERSFIELD CA MSA. . . . . . . .,343,343,27323,5,10,346,4,13,456,2,20,623,179,179,15191,0,0,0,0,0,0,1,6,183
8806,0720,9999, ,BALTIMORE MD MSA. . . . . . . . .,1733,1733,120700,0,0,0,0,0,0,21,380,11489,1712,1712,119589,0,0,0,0,0,0,21,380,11489
8806,0730,9999, ,BANGOR ME MSA . . . . . . . . . .,51,51,3741,0,0,0,1,4,125,3,25,624,38,38,2849,0,0,0,1,4,125,2,20,440
8806,0760,9999, ,BATON ROUGE LA MSA. . . . . . . .,81,81,6486,1,2,143,0,0,0,1,100,3181,72,72,6157,1,2,143,0,0,0,1,100,3181
8806,0780,9999, ,BATTLE CREEK MI MSA . . . . . . .,2,2,160,0,0,0,0,0,0,3,18,438,0,0,0,0,0,0,0,0,0,0,0,0
8806,0840,9999, ,BEAUMONT-PORT ARTHUR TX MSA . . .,14,14,973,0,0,0,0,0,0,0,0,0,14,14,973,0,0,0,0,0,0,0,0,0
8806,0860,9999, ,BELLINGHAM WA MSA . . . . . . . .,41,41,2674,0,0,0,0,0,0,2,10,292,5,5,387,0,0,0,0,0,0,0,0,0
8806,0870,9999, ,BENTON HARBOR MI MSA. . . . . . .,12,12,1144,0,0,0,0,0,0,0,0,0,12,12,1144,0,0,0,0,0,0,0,0,0
8806,0880,9999, ,BILLINGS MT MSA . . . . . . . . .,12,12,1099,0,0,0,0,0,0,0,0,0,11,11,1042,0,0,0,0,0,0,0,0,0
