Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200111,0040,9999,,Abilene  TX MSA ,12,12,2443,0,0,0,0,0,0,0,0,0,12,12,2443,0,0,0,0,0,0,0,0,0
200111,0120,9999,,Albany  GA MSA ,31,31,3518,0,0,0,0,0,0,0,0,0,9,9,1006,0,0,0,0,0,0,0,0,0
200111,0160,9999,,Albany-Schenectady-Troy  NY MSA ,165,165,27615,1,2,185,0,0,0,3,23,1195,141,141,24283,1,2,185,0,0,0,2,16,790
200111,0200,9999,,Albuquerque  NM MSA ,344,344,34421,0,0,0,0,0,0,0,0,0,283,283,28820,0,0,0,0,0,0,0,0,0
200111,0220,9999,,Alexandria  LA MSA ,25,25,2295,0,0,0,0,0,0,1,8,550,25,25,2295,0,0,0,0,0,0,1,8,550
200111,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,184,184,19063,0,0,0,1,4,306,1,5,100,153,153,14394,0,0,0,0,0,0,0,0,0
200111,0280,9999,,Altoona  PA MSA ,3,3,921,0,0,0,0,0,0,0,0,0,3,3,921,0,0,0,0,0,0,0,0,0
200111,0320,9999,,Amarillo  TX MSA ,33,33,5319,0,0,0,0,0,0,0,0,0,33,33,5319,0,0,0,0,0,0,0,0,0
200111,0380,9999,,Anchorage  AK MSA ,57,57,8871,7,14,1398,2,8,691,0,0,0,57,57,8871,7,14,1398,2,8,691,0,0,0
200111,0450,9999,,Anniston  AL MSA ,21,21,3352,0,0,0,0,0,0,0,0,0,4,4,534,0,0,0,0,0,0,0,0,0
200111,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,88,88,12215,12,24,1968,1,4,220,6,133,4696,65,65,8887,10,20,1735,1,4,220,3,108,3780
200111,0480,9999,,Asheville  NC MSA ,91,91,13319,3,6,423,0,0,0,1,5,210,31,31,4370,1,2,84,0,0,0,0,0,0
200111,0500,9999,,Athens  GA MSA ,74,74,8953,8,16,662,0,0,0,2,25,1512,21,21,4066,3,6,210,0,0,0,0,0,0
200111,0520,9999,,Atlanta  GA MSA ,3319,3319,379412,8,16,1023,6,24,1597,34,962,53339,2910,2910,342748,7,14,893,6,24,1597,31,919,52163
200111,0580,9999,,Auburn-Opelika  AL MSA ,26,26,3401,1,2,132,0,0,0,0,0,0,26,26,3401,1,2,132,0,0,0,0,0,0
200111,0600,9999,,Augusta-Aiken  GA-SC MSA ,170,170,21673,0,0,0,0,0,0,0,0,0,164,164,21101,0,0,0,0,0,0,0,0,0
200111,0640,9999,,Austin-San Marcos  TX MSA ,331,331,39880,3,6,180,0,0,0,52,637,20191,331,331,39880,3,6,180,0,0,0,52,637,20191
200111,0680,9999,,Bakersfield  CA MSA ,195,195,24938,2,4,308,1,3,166,1,6,429,62,62,8088,1,2,169,0,0,0,0,0,0
200111,0730,9999,,Bangor  ME MSA ,19,19,2360,0,0,0,0,0,0,0,0,0,13,13,1646,0,0,0,0,0,0,0,0,0
200111,0740,9999,,Barnstable-Yarmouth  MA MSA ,60,60,13385,0,0,0,0,0,0,0,0,0,40,40,8706,0,0,0,0,0,0,0,0,0
200111,0760,9999,,Baton Rouge  LA MSA ,113,113,9609,2,4,118,1,4,225,0,0,0,113,113,9609,2,4,118,1,4,225,0,0,0
200111,0840,9999,,Beaumont-Port Arthur  TX MSA ,41,41,6049,0,0,0,0,0,0,28,140,4000,41,41,6049,0,0,0,0,0,0,28,140,4000
200111,0860,9999,,Bellingham  WA MSA ,88,88,11845,2,4,416,0,0,0,1,22,1145,59,59,8534,0,0,0,0,0,0,0,0,0
200111,0870,9999,,Benton Harbor  MI MSA ,13,13,2017,0,0,0,0,0,0,0,0,0,11,11,1753,0,0,0,0,0,0,0,0,0
200111,0880,9999,,Billings  MT MSA ,26,26,3068,0,0,0,0,0,0,0,0,0,26,26,3068,0,0,0,0,0,0,0,0,0
200111,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,150,150,14532,0,0,0,0,0,0,0,0,0,140,140,13204,0,0,0,0,0,0,0,0,0
200111,0960,9999,,Binghamton  NY MSA ,6,6,1084,0,0,0,0,0,0,0,0,0,5,5,844,0,0,0,0,0,0,0,0,0
200111,1000,9999,,Birmingham  AL MSA ,290,290,38033,0,0,0,0,0,0,10,225,8826,175,175,21023,0,0,0,0,0,0,8,192,7400
200111,1010,9999,,Bismarck  ND MSA ,42,42,6043,1,2,376,4,15,1599,0,0,0,41,41,5989,1,2,376,4,15,1599,0,0,0
200111,1020,9999,,Bloomington  IN MSA ,31,31,4450,6,12,939,0,0,0,0,0,0,30,30,4375,5,10,857,0,0,0,0,0,0
200111,1040,9999,,Bloomington-Normal  IL MSA ,79,79,8494,0,0,0,0,0,0,19,200,5730,78,78,8401,0,0,0,0,0,0,19,200,5730
