Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9208,0040,9999, ,Abilene TX MSA,11,11,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,0120,9999, ,Albany GA MSA,15,15,1122,3,6,218,1,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,0160,9999, ,Albany-Schenectady-Troy NY MSA,241,241,25668,13,26,1051,0,0,0,1,16,350,189,189,20828,11,22,876,0,0,0,1,16,350
9208,0200,9999, ,Albuquerque NM MSA,172,172,16420,0,0,0,1,4,134,1,13,597,52,52,5112,0,0,0,1,4,134,0,0,0
9208,0220,9999, ,Alexandria LA MSA,6,6,602,0,0,0,0,0,0,0,0,0,6,6,602,0,0,0,0,0,0,0,0,0
9208,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,182,182,18706,0,0,0,1,4,255,2,63,1604,157,157,16653,0,0,0,1,4,255,1,58,1389
9208,0280,9999, ,Altoona PA MSA,13,13,1110,0,0,0,0,0,0,0,0,0,12,12,1044,0,0,0,0,0,0,0,0,0
9208,0320,9999, ,Amarillo TX MSA,24,24,2594,0,0,0,0,0,0,0,0,0,24,24,2594,0,0,0,0,0,0,0,0,0
9208,0380,9999, ,Anchorage AK MSA,57,57,9702,1,2,159,0,0,0,0,0,0,57,57,9702,1,2,159,0,0,0,0,0,0
9208,0400,9999, ,Anderson IN MSA,15,15,1717,2,4,240,3,12,510,0,0,0,4,4,750,2,4,240,3,12,510,0,0,0
9208,0405,9999, ,Anderson SC MSA,55,55,4302,0,0,0,1,4,60,0,0,0,55,55,4302,0,0,0,1,4,60,0,0,0
9208,0450,9999, ,Anniston AL MSA,16,16,1093,0,0,0,0,0,0,2,16,350,11,11,740,0,0,0,0,0,0,2,16,350
9208,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,102,102,9918,4,8,352,0,0,0,4,31,564,25,25,2970,1,2,79,0,0,0,0,0,0
9208,0480,9999, ,Asheville NC MSA,86,86,7397,0,0,0,1,4,235,0,0,0,86,86,7397,0,0,0,1,4,235,0,0,0
9208,0500,9999, ,Athens GA MSA,46,46,4615,4,8,170,0,0,0,0,0,0,46,46,4615,4,8,170,0,0,0,0,0,0
9208,0520,9999, ,Atlanta GA MSA,2168,2168,182479,2,4,127,0,0,0,3,28,1095,2161,2161,182044,2,4,127,0,0,0,3,28,1095
9208,0560,9999, ,Atlantic City NJ MSA,46,46,3761,0,0,0,0,0,0,0,0,0,43,43,3220,0,0,0,0,0,0,0,0,0
9208,0600,9999, ,Augusta GA-SC MSA,168,168,14240,0,0,0,0,0,0,0,0,0,168,168,14240,0,0,0,0,0,0,0,0,0
9208,0640,9999, ,Austin TX MSA,387,387,38445,1,2,103,0,0,0,0,0,0,380,380,37858,1,2,103,0,0,0,0,0,0
9208,0680,9999, ,Bakersfield CA MSA,276,276,25341,1,2,83,2,8,279,0,0,0,136,136,12782,0,0,0,0,0,0,0,0,0
9208,0720,9999, ,Baltimore MD MSA,588,588,50986,0,0,0,0,0,0,5,173,6135,580,580,50499,0,0,0,0,0,0,5,173,6135
9208,0730,9999, ,Bangor ME MSA,18,18,1497,0,0,0,0,0,0,0,0,0,15,15,1307,0,0,0,0,0,0,0,0,0
9208,0760,9999, ,Baton Rouge LA MSA,135,135,10501,0,0,0,0,0,0,0,0,0,130,130,10120,0,0,0,0,0,0,0,0,0
9208,0780,9999, ,Battle Creek MI MSA,3,3,255,0,0,0,0,0,0,1,6,102,0,0,0,0,0,0,0,0,0,0,0,0
9208,0840,9999, ,Beaumont-Port Arthur TX MSA,26,26,2236,0,0,0,0,0,0,0,0,0,26,26,2236,0,0,0,0,0,0,0,0,0
9208,0860,9999, ,Bellingham WA MSA,71,71,6548,4,8,466,2,7,268,2,28,1226,6,6,594,0,0,0,0,0,0,0,0,0
9208,0870,9999, ,Benton Harbor MI MSA,15,15,1167,0,0,0,0,0,0,0,0,0,14,14,1001,0,0,0,0,0,0,0,0,0
9208,0880,9999, ,Billings MT MSA,44,44,4275,1,2,146,0,0,0,0,0,0,44,44,4275,1,2,146,0,0,0,0,0,0
9208,0920,9999, ,Biloxi-Gulfport MS MSA,41,41,2695,1,2,18,0,0,0,0,0,0,37,37,2557,1,2,18,0,0,0,0,0,0
9208,0960,9999, ,Binghamton NY MSA,19,19,2537,0,0,0,0,0,0,0,0,0,18,18,2450,0,0,0,0,0,0,0,0,0
9208,1000,9999, ,Birmingham AL MSA,306,306,30573,0,0,0,0,0,0,1,5,113,226,226,24042,0,0,0,0,0,0,0,0,0
9208,1010,9999, ,Bismarck ND MSA,46,46,4545,0,0,0,0,0,0,0,0,0,46,46,4545,0,0,0,0,0,0,0,0,0
