Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202003,104,10580,C,Albany-Schenectady-Troy  NY ,93,93,25114,0,0,0,1,3,450,9,106,9223,44,44,11571,0,0,0,0,0,0,5,85,6672
202003,104,24020, ,Glens Falls  NY ,11,11,2619,0,0,0,0,0,0,0,0,0,4,4,975,0,0,0,0,0,0,0,0,0
202003,106,10740,C,Albuquerque  NM ,184,184,46229,0,0,0,0,0,0,1,7,292,125,125,33179,0,0,0,0,0,0,0,0,0
202003,106,42140,C,Santa Fe  NM ,35,35,9110,0,0,0,0,0,0,0,0,0,35,35,9110,0,0,0,0,0,0,0,0,0
202003,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202003,108,11100, ,Amarillo  TX ,29,29,6886,0,0,0,0,0,0,0,0,0,29,29,6886,0,0,0,0,0,0,0,0,0
202003,118,11540, ,Appleton  WI ,26,26,6595,5,10,2100,0,0,0,0,0,0,19,19,4809,5,10,2100,0,0,0,0,0,0
202003,118,36780, ,Oshkosh-Neenah  WI ,19,19,5041,0,0,0,0,0,0,5,60,3618,19,19,5041,0,0,0,0,0,0,5,60,3618
202003,120,11700, ,Asheville  NC ,195,195,55278,0,0,0,0,0,0,3,19,3180,57,57,14096,0,0,0,0,0,0,0,0,0
202003,122,12020, ,Athens-Clarke County  GA ,40,40,11923,7,14,1859,23,87,8858,0,0,0,40,40,11923,7,14,1859,23,87,8858,0,0,0
202003,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2100,2100,483275,3,6,1225,7,22,4391,11,88,9849,1678,1678,397827,3,6,1225,7,22,4391,8,44,6067
202003,122,23580, ,Gainesville  GA ,70,70,17716,0,0,0,0,0,0,0,0,0,70,70,17716,0,0,0,0,0,0,0,0,0
202003,122,40660,C,Rome  GA ,23,23,4949,0,0,0,0,0,0,0,0,0,23,23,4949,0,0,0,0,0,0,0,0,0
202003,140,13460,C,Bend  OR ,147,147,36639,2,4,306,0,0,0,1,14,1100,147,147,36639,2,4,306,0,0,0,1,14,1100
202003,142,13820,C,Birmingham-Hoover  AL ,266,266,72365,2,4,495,0,0,0,2,18,1910,108,108,25406,0,0,0,0,0,0,0,0,0
202003,144,14020,C,Bloomington  IN ,24,24,6289,2,4,538,0,0,0,1,9,1036,7,7,1895,0,0,0,0,0,0,0,0,0
202003,145,14010, ,Bloomington  IL ,7,7,1544,0,0,0,0,0,0,0,0,0,7,7,1544,0,0,0,0,0,0,0,0,0
202003,146,14100,C,Bloomsburg-Berwick  PA ,7,7,1756,0,0,0,0,0,0,1,5,659,5,5,1200,0,0,0,0,0,0,0,0,0
202003,147,14260,C,Boise City  ID ,628,628,148784,9,18,2355,2,7,296,7,110,10643,428,428,97716,9,18,2355,1,4,80,0,0,0
202003,148,12700, ,Barnstable Town  MA ,5,5,1992,0,0,0,0,0,0,0,0,0,1,1,73,0,0,0,0,0,0,0,0,0
202003,148,14460,C,Boston-Cambridge-Newton  MA-NH ,391,391,109266,64,128,20118,10,32,5099,34,505,105642,147,147,44561,54,108,15909,5,17,2577,10,263,71515
202003,148,31700, ,Manchester-Nashua  NH ,22,22,4618,1,2,277,0,0,0,1,5,631,8,8,2373,0,0,0,0,0,0,0,0,0
202003,148,39300,C,Providence-Warwick  RI-MA ,135,135,31439,4,8,952,4,14,1285,0,0,0,67,67,17195,1,2,180,3,11,985,0,0,0
202003,148,49340, ,Worcester  MA-CT ,13,13,3066,0,0,0,0,0,0,1,5,90,6,6,1700,0,0,0,0,0,0,0,0,0
202003,150,14540, ,Bowling Green  KY ,54,54,12823,0,0,0,0,0,0,0,0,0,54,54,12823,0,0,0,0,0,0,0,0,0
202003,154,15180, ,Brownsville-Harlingen  TX ,97,97,9830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202003,160,15380,C,Buffalo-Cheektowaga  NY ,82,82,26472,2,4,668,1,4,995,1,15,3365,48,48,15170,1,2,318,1,4,995,0,0,0
202003,162,15540, ,Burlington-South Burlington  VT ,23,23,5433,1,2,215,0,0,0,6,104,11113,11,11,2774,0,0,0,0,0,0,4,90,10120
202003,163,15980,C,Cape Coral-Fort Myers  FL ,511,511,117633,14,28,3422,2,8,809,18,589,57216,511,511,117633,14,28,3422,2,8,809,18,589,57216
202003,163,34940, ,Naples-Marco Island  FL ,233,233,55634,0,0,0,0,0,0,8,166,21136,233,233,55634,0,0,0,0,0,0,8,166,21136
202003,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202003,168,16300, ,Cedar Rapids  IA ,43,43,7459,10,20,2902,0,0,0,2,48,6158,43,43,7459,10,20,2902,0,0,0,2,48,6158
202003,168,26980, ,Iowa City  IA ,22,22,6162,2,4,907,0,0,0,1,45,5850,14,14,4328,1,2,500,0,0,0,1,45,5850
202003,170,16620, ,Charleston  WV ,24,24,1713,0,0,0,0,0,0,0,0,0,23,23,1605,0,0,0,0,0,0,0,0,0
202003,170,26580, ,Huntington-Ashland  WV-KY-OH ,14,14,2944,0,0,0,1,3,153,0,0,0,4,4,905,0,0,0,1,3,153,0,0,0
202003,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1484,1484,381264,6,12,1461,0,0,0,3,37,4132,1106,1106,252860,3,6,657,0,0,0,0,0,0
