Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202503,101,10180,2,Abilene  TX ,59,59,16968,15,30,4657,0,0,0,0,0,0,59,59,16968,15,30,4657,0,0,0,0,0,0
202503,101,45020,5,Sweetwater  TX ,1,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,104,10580,2,Albany-Schenectady-Troy  NY ,101,101,37387,1,2,500,1,3,524,2,10,989,50,50,19674,0,0,0,0,0,0,0,0,0
202503,104,11220,5,Amsterdam  NY ,4,4,812,0,0,0,0,0,0,0,0,0,1,1,375,0,0,0,0,0,0,0,0,0
202503,104,24020,2,Glens Falls  NY ,18,18,6637,0,0,0,0,0,0,0,0,0,17,17,6345,0,0,0,0,0,0,0,0,0
202503,104,24100,5,Gloversville  NY ,6,6,2005,0,0,0,0,0,0,1,5,1333,1,1,300,0,0,0,0,0,0,0,0,0
202503,104,26460,5,Hudson  NY ,12,12,8533,0,0,0,0,0,0,0,0,0,3,3,3199,0,0,0,0,0,0,0,0,0
202503,105,10740,2,Albuquerque  NM ,172,172,41348,0,0,0,0,0,0,5,286,33764,147,147,33927,0,0,0,0,0,0,5,286,33764
202503,105,29780,5,Las Vegas  NM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,105,31060,5,Los Alamos  NM ,3,3,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,105,42140,2,Santa Fe  NM ,25,25,7993,0,0,0,0,0,0,3,51,8474,0,0,0,0,0,0,0,0,0,0,0,0
202503,106,10900,2,Allentown-Bethlehem-Easton  PA-NJ ,114,114,30500,0,0,0,0,0,0,1,5,1647,64,64,16158,0,0,0,0,0,0,0,0,0
202503,106,20700,5,East Stroudsburg  PA ,21,21,6404,0,0,0,0,0,0,0,0,0,13,13,3333,0,0,0,0,0,0,0,0,0
202503,107,11020,2,Altoona  PA ,6,6,2120,0,0,0,1,3,285,0,0,0,1,1,800,0,0,0,0,0,0,0,0,0
202503,107,26500,5,Huntingdon  PA ,8,8,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,108,11100,2,Amarillo  TX ,34,34,9682,0,0,0,0,0,0,0,0,0,30,30,8628,0,0,0,0,0,0,0,0,0
202503,108,14420,5,Borger  TX ,1,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,118,11540,2,Appleton  WI ,44,44,15506,1,2,357,0,0,0,0,0,0,34,34,11557,0,0,0,0,0,0,0,0,0
202503,118,36780,2,Oshkosh-Neenah  WI ,22,22,8893,0,0,0,0,0,0,0,0,0,19,19,7863,0,0,0,0,0,0,0,0,0
202503,120,11700,2,Asheville  NC ,170,170,72654,2,4,242,0,0,0,1,30,4408,73,73,34664,0,0,0,0,0,0,0,0,0
202503,120,14820,5,Brevard  NC ,18,18,10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,120,48200,5,Waynesville  NC ,18,18,8002,1,2,257,0,0,0,0,0,0,1,1,232,0,0,0,0,0,0,0,0,0
202503,122,12020,2,Athens-Clarke County  GA ,71,71,20931,0,0,0,0,0,0,12,432,63981,48,48,14114,0,0,0,0,0,0,12,432,63981
202503,122,12060,2,Atlanta-Sandy Springs-Roswell  GA ,2130,2130,651525,5,10,2075,27,101,18166,47,661,110236,1939,1939,602133,5,10,2075,26,98,17577,43,600,101469
202503,122,15660,5,Calhoun  GA ,34,34,7219,0,0,0,0,0,0,0,0,0,24,24,4382,0,0,0,0,0,0,0,0,0
202503,122,16340,5,Cedartown  GA ,7,7,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,122,18460,5,Cornelia  GA ,15,15,5567,0,0,0,1,3,885,0,0,0,2,2,505,0,0,0,0,0,0,0,0,0
202503,122,23580,2,Gainesville  GA ,106,106,24408,1,2,170,1,4,312,1,5,403,42,42,10031,0,0,0,0,0,0,0,0,0
202503,122,27600,5,Jefferson  GA ,180,180,58824,0,0,0,0,0,0,1,5,1068,147,147,49595,0,0,0,0,0,0,0,0,0
202503,122,29300,5,LaGrange  GA-AL ,50,50,15252,0,0,0,0,0,0,0,0,0,42,42,13852,0,0,0,0,0,0,0,0,0
202503,122,40660,2,Rome  GA ,39,39,7409,0,0,0,0,0,0,0,0,0,39,39,7409,0,0,0,0,0,0,0,0,0
202503,122,45580,5,Thomaston  GA ,12,12,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202503,132,12940,2,Baton Rouge  LA ,345,345,89204,0,0,0,0,0,0,1,12,1227,37,37,11264,0,0,0,0,0,0,0,0,0
202503,132,25220,2,Hammond  LA ,88,88,15628,0,0,0,0,0,0,1,23,2190,0,0,0,0,0,0,0,0,0,0,0,0
202503,142,13820,2,Birmingham  AL ,365,365,113775,0,0,0,0,0,0,2,29,4592,316,316,101714,0,0,0,0,0,0,0,0,0
202503,142,18980,5,Cullman  AL ,19,19,4861,0,0,0,0,0,0,0,0,0,17,17,4581,0,0,0,0,0,0,0,0,0
202503,142,45180,5,Talladega-Sylacauga  AL ,7,7,1041,0,0,0,0,0,0,2,16,2693,7,7,1041,0,0,0,0,0,0,2,16,2693
202503,144,13260,5,Bedford  IN ,1,1,120,1,2,160,0,0,0,0,0,0,0,0,0,1,2,160,0,0,0,0,0,0
