Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9408,0040,9999, ,Abilene TX MSA,20,20,1843,0,0,0,0,0,0,0,0,0,20,20,1843,0,0,0,0,0,0,0,0,0
9408,0120,9999, ,Albany GA MSA,29,29,1874,10,20,709,0,0,0,1,18,316,29,29,1874,10,20,709,0,0,0,1,18,316
9408,0160,9999, ,Albany-Schenectady-Troy NY MSA,214,214,25265,2,4,162,0,0,0,3,24,773,185,185,22776,0,0,0,0,0,0,2,16,480
9408,0200,9999, ,Albuquerque NM MSA,403,403,36397,0,0,0,0,0,0,45,678,33344,307,307,31042,0,0,0,0,0,0,45,678,33344
9408,0220,9999, ,Alexandria LA MSA,42,42,4096,0,0,0,0,0,0,0,0,0,42,42,4096,0,0,0,0,0,0,0,0,0
9408,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,173,173,18492,1,2,85,1,3,110,2,43,1453,168,168,17984,1,2,85,1,3,110,2,43,1453
9408,0280,9999, ,Altoona PA MSA,13,13,1469,0,0,0,0,0,0,0,0,0,12,12,1398,0,0,0,0,0,0,0,0,0
9408,0320,9999, ,Amarillo TX MSA,32,32,4119,2,4,160,0,0,0,0,0,0,32,32,4119,2,4,160,0,0,0,0,0,0
9408,0380,9999, ,Anchorage AK MSA,81,81,11911,0,0,0,0,0,0,0,0,0,81,81,11911,0,0,0,0,0,0,0,0,0
9408,0450,9999, ,Anniston AL MSA,19,19,1731,1,2,61,0,0,0,0,0,0,14,14,1444,1,2,61,0,0,0,0,0,0
9408,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,178,178,16778,16,32,1796,1,4,350,3,19,411,121,121,11420,12,24,1346,1,4,350,0,0,0
9408,0480,9999, ,Asheville NC MSA,87,87,11063,7,14,494,1,3,130,0,0,0,87,87,11063,7,14,494,1,3,130,0,0,0
9408,0500,9999, ,Athens GA MSA,51,51,4720,2,4,145,0,0,0,0,0,0,41,41,3833,2,4,145,0,0,0,0,0,0
9408,0520,9999, ,Atlanta GA MSA,2957,2957,287265,0,0,0,10,40,1319,80,1227,55753,2927,2927,285700,0,0,0,10,40,1319,80,1227,55753
9408,0600,9999, ,Augusta-Aiken GA-SC MSA,218,218,18701,0,0,0,1,4,161,1,6,210,218,218,18701,0,0,0,1,4,161,1,6,210
9408,0640,9999, ,Austin-San Marcos TX MSA,454,454,46941,0,0,0,0,0,0,26,444,18188,446,446,46274,0,0,0,0,0,0,26,444,18188
9408,0680,9999, ,Bakersfield CA MSA,230,230,23062,0,0,0,2,8,495,0,0,0,230,230,23062,0,0,0,2,8,495,0,0,0
9408,0730,9999, ,Bangor ME MSA,18,18,1512,0,0,0,0,0,0,0,0,0,16,16,1370,0,0,0,0,0,0,0,0,0
9408,0740,9999, ,Barnstable-Yarmouth MA MSA,80,80,9043,0,0,0,5,15,1731,0,0,0,80,80,9043,0,0,0,5,15,1731,0,0,0
9408,0760,9999, ,Baton Rouge LA MSA,154,154,12266,0,0,0,0,0,0,0,0,0,151,151,12051,0,0,0,0,0,0,0,0,0
9408,0840,9999, ,Beaumont-Port Arthur TX MSA,41,41,4141,0,0,0,0,0,0,2,12,518,41,41,4141,0,0,0,0,0,0,2,12,518
9408,0860,9999, ,Bellingham WA MSA,106,106,12075,9,18,1727,4,15,726,6,60,3150,100,100,11546,9,18,1727,4,15,726,6,60,3150
9408,0870,9999, ,Benton Harbor MI MSA,22,22,2037,0,0,0,1,3,199,0,0,0,14,14,1223,0,0,0,0,0,0,0,0,0
9408,0880,9999, ,Billings MT MSA,18,18,1754,0,0,0,0,0,0,0,0,0,18,18,1754,0,0,0,0,0,0,0,0,0
9408,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,181,181,11539,1,2,88,1,4,175,2,13,369,169,169,10771,1,2,88,1,4,175,2,13,369
9408,0960,9999, ,Binghamton NY MSA,9,9,943,0,0,0,0,0,0,0,0,0,8,8,865,0,0,0,0,0,0,0,0,0
9408,1000,9999, ,Birmingham AL MSA,386,386,41394,1,2,70,1,3,35,4,25,534,305,305,34369,0,0,0,0,0,0,3,20,421
9408,1010,9999, ,Bismarck ND MSA,52,52,5363,1,2,182,0,0,0,3,84,3511,52,52,5363,1,2,182,0,0,0,3,84,3511
9408,1020,9999, ,Bloomington IN MSA,72,72,7264,0,0,0,0,0,0,2,12,1108,72,72,7264,0,0,0,0,0,0,2,12,1108
9408,1040,9999, ,Bloomington-Normal IL MSA,67,67,6745,1,2,120,0,0,0,5,44,1328,67,67,6745,1,2,120,0,0,0,5,44,1328
9408,1080,9999, ,Boise City ID MSA,376,376,39900,4,8,347,9,36,1612,6,126,3718,376,376,39900,4,8,347,9,36,1612,6,126,3718
