Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202002,104,10580,C,Albany-Schenectady-Troy  NY ,71,71,19375,0,0,0,1,3,450,4,20,2270,49,49,13123,0,0,0,0,0,0,0,0,0
202002,104,24020, ,Glens Falls  NY ,10,10,2546,0,0,0,0,0,0,0,0,0,4,4,1137,0,0,0,0,0,0,0,0,0
202002,106,10740,C,Albuquerque  NM ,199,199,44840,0,0,0,0,0,0,1,5,208,39,39,11426,0,0,0,0,0,0,0,0,0
202002,106,42140,C,Santa Fe  NM ,29,29,7061,0,0,0,0,0,0,0,0,0,29,29,7061,0,0,0,0,0,0,0,0,0
202002,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202002,108,11100, ,Amarillo  TX ,57,57,13535,0,0,0,0,0,0,0,0,0,57,57,13535,0,0,0,0,0,0,0,0,0
202002,118,11540, ,Appleton  WI ,34,34,9763,1,2,333,0,0,0,0,0,0,31,31,9171,1,2,333,0,0,0,0,0,0
202002,118,36780, ,Oshkosh-Neenah  WI ,16,16,4106,0,0,0,0,0,0,0,0,0,16,16,4106,0,0,0,0,0,0,0,0,0
202002,120,11700, ,Asheville  NC ,165,165,45431,0,0,0,0,0,0,2,16,1886,37,37,7487,0,0,0,0,0,0,0,0,0
202002,122,12020, ,Athens-Clarke County  GA ,51,51,13431,13,26,3254,0,0,0,0,0,0,51,51,13431,13,26,3254,0,0,0,0,0,0
202002,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2107,2107,487133,1,2,154,4,14,2173,16,619,71218,1861,1861,424735,1,2,154,4,14,2173,12,537,63245
202002,122,23580, ,Gainesville  GA ,75,75,16148,0,0,0,0,0,0,0,0,0,75,75,16148,0,0,0,0,0,0,0,0,0
202002,122,40660,C,Rome  GA ,39,39,3517,0,0,0,0,0,0,0,0,0,39,39,3517,0,0,0,0,0,0,0,0,0
202002,140,13460,C,Bend  OR ,119,119,28427,11,22,2765,0,0,0,0,0,0,119,119,28427,11,22,2765,0,0,0,0,0,0
202002,142,13820,C,Birmingham-Hoover  AL ,279,279,73026,1,2,247,0,0,0,1,10,1008,203,203,55456,0,0,0,0,0,0,0,0,0
202002,144,14020,C,Bloomington  IN ,26,26,7039,0,0,0,0,0,0,0,0,0,26,26,7039,0,0,0,0,0,0,0,0,0
202002,145,14010, ,Bloomington  IL ,2,2,324,0,0,0,0,0,0,0,0,0,2,2,324,0,0,0,0,0,0,0,0,0
202002,146,14100,C,Bloomsburg-Berwick  PA ,6,6,1539,0,0,0,0,0,0,1,5,659,3,3,961,0,0,0,0,0,0,0,0,0
202002,147,14260,C,Boise City  ID ,715,715,154791,6,12,1933,3,12,1163,5,101,17073,673,673,142835,6,12,1933,3,12,1163,5,101,17073
202002,148,12700, ,Barnstable Town  MA ,5,5,2469,0,0,0,0,0,0,0,0,0,5,5,2469,0,0,0,0,0,0,0,0,0
202002,148,14460,C,Boston-Cambridge-Newton  MA-NH ,329,329,100436,17,34,6786,6,18,4145,23,469,72584,154,154,54719,9,18,3892,4,12,2150,8,320,51025
202002,148,31700, ,Manchester-Nashua  NH ,22,22,4273,4,8,1201,0,0,0,1,5,631,10,10,2343,4,8,1201,0,0,0,0,0,0
202002,148,39300,C,Providence-Warwick  RI-MA ,128,128,29809,3,6,833,0,0,0,0,0,0,87,87,21699,2,4,435,0,0,0,0,0,0
202002,148,49340, ,Worcester  MA-CT ,7,7,1602,0,0,0,0,0,0,1,5,90,4,4,1002,0,0,0,0,0,0,0,0,0
202002,150,14540, ,Bowling Green  KY ,49,49,11635,0,0,0,0,0,0,0,0,0,49,49,11635,0,0,0,0,0,0,0,0,0
202002,154,15180, ,Brownsville-Harlingen  TX ,86,86,5274,1,2,123,0,0,0,0,0,0,60,60,2773,0,0,0,0,0,0,0,0,0
202002,160,15380,C,Buffalo-Cheektowaga  NY ,61,61,19633,1,2,100,1,4,952,1,12,2692,45,45,13121,0,0,0,1,4,952,0,0,0
202002,162,15540, ,Burlington-South Burlington  VT ,17,17,5131,0,0,0,2,6,878,1,9,1202,10,10,3059,0,0,0,1,3,541,0,0,0
202002,163,15980,C,Cape Coral-Fort Myers  FL ,486,486,101265,13,26,3365,2,8,2570,7,189,26991,476,476,99444,12,24,3218,2,8,2570,6,171,24484
202002,163,34940, ,Naples-Marco Island  FL ,228,228,52149,0,0,0,9,32,6466,5,224,30712,228,228,52149,0,0,0,9,32,6466,5,224,30712
202002,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202002,168,16300, ,Cedar Rapids  IA ,11,11,1917,0,0,0,0,0,0,0,0,0,11,11,1917,0,0,0,0,0,0,0,0,0
202002,168,26980, ,Iowa City  IA ,31,31,8084,0,0,0,0,0,0,0,0,0,24,24,6509,0,0,0,0,0,0,0,0,0
202002,170,16620, ,Charleston  WV ,13,13,1048,0,0,0,0,0,0,0,0,0,13,13,1048,0,0,0,0,0,0,0,0,0
202002,170,26580, ,Huntington-Ashland  WV-KY-OH ,9,9,1937,0,0,0,0,0,0,0,0,0,7,7,1779,0,0,0,0,0,0,0,0,0
202002,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1469,1469,387391,1,2,256,0,0,0,15,490,48806,1372,1372,354306,1,2,256,0,0,0,13,474,46551
