Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200003,0040,9999,,Abilene  TX MSA ,24,24,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200003,0120,9999,,Albany  GA MSA ,48,48,5333,4,8,286,0,0,0,2,97,1579,17,17,2015,4,8,286,0,0,0,2,97,1579
200003,0160,9999,,Albany-Schenectady-Troy  NY MSA ,130,130,21794,2,4,200,0,0,0,3,52,2937,117,117,20090,2,4,200,0,0,0,1,32,1840
200003,0200,9999,,Albuquerque  NM MSA ,538,538,49438,0,0,0,0,0,0,1,5,157,385,385,37128,0,0,0,0,0,0,0,0,0
200003,0220,9999,,Alexandria  LA MSA ,28,28,3070,0,0,0,0,0,0,0,0,0,28,28,3070,0,0,0,0,0,0,0,0,0
200003,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,182,182,20490,0,0,0,2,6,268,3,69,2924,167,167,18456,0,0,0,0,0,0,3,69,2924
200003,0280,9999,,Altoona  PA MSA ,5,5,460,0,0,0,0,0,0,0,0,0,5,5,460,0,0,0,0,0,0,0,0,0
200003,0320,9999,,Amarillo  TX MSA ,49,49,6249,0,0,0,0,0,0,0,0,0,49,49,6249,0,0,0,0,0,0,0,0,0
200003,0380,9999,,Anchorage  AK MSA ,83,83,11537,3,6,530,0,0,0,0,0,0,83,83,11537,3,6,530,0,0,0,0,0,0
200003,0450,9999,,Anniston  AL MSA ,15,15,1413,0,0,0,0,0,0,2,10,404,3,3,325,0,0,0,0,0,0,1,5,175
200003,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,148,148,21685,9,18,1254,0,0,0,3,30,1332,105,105,15836,6,12,790,0,0,0,0,0,0
200003,0480,9999,,Asheville  NC MSA ,96,96,13681,1,2,100,0,0,0,7,62,2981,96,96,13681,1,2,100,0,0,0,7,62,2981
200003,0500,9999,,Athens  GA MSA ,81,81,8564,1,2,74,0,0,0,0,0,0,64,64,7145,1,2,74,0,0,0,0,0,0
200003,0520,9999,,Atlanta  GA MSA ,5012,5012,558791,6,12,603,23,89,2911,47,896,45040,4580,4580,514061,5,10,518,22,86,2836,45,875,44281
200003,0600,9999,,Augusta-Aiken  GA-SC MSA ,196,196,22964,0,0,0,1,3,38,1,8,395,168,168,19582,0,0,0,0,0,0,1,8,395
200003,0640,9999,,Austin-San Marcos  TX MSA ,857,857,106495,3,6,349,2,8,186,34,638,28871,791,791,97647,3,6,349,2,8,186,34,638,28871
200003,0680,9999,,Bakersfield  CA MSA ,238,238,28730,1,2,83,2,6,355,0,0,0,237,237,28617,1,2,83,2,6,355,0,0,0
200003,0730,9999,,Bangor  ME MSA ,9,9,813,0,0,0,0,0,0,0,0,0,2,2,182,0,0,0,0,0,0,0,0,0
200003,0740,9999,,Barnstable-Yarmouth  MA MSA ,111,111,17617,0,0,0,1,3,417,0,0,0,92,92,14193,0,0,0,1,3,417,0,0,0
200003,0760,9999,,Baton Rouge  LA MSA ,140,140,10194,0,0,0,0,0,0,18,189,6899,129,129,9438,0,0,0,0,0,0,17,184,6734
200003,0840,9999,,Beaumont-Port Arthur  TX MSA ,35,35,3786,0,0,0,0,0,0,0,0,0,35,35,3786,0,0,0,0,0,0,0,0,0
200003,0860,9999,,Bellingham  WA MSA ,85,85,12587,2,4,401,0,0,0,1,5,193,11,11,2257,0,0,0,0,0,0,0,0,0
200003,0870,9999,,Benton Harbor  MI MSA ,8,8,1162,0,0,0,0,0,0,0,0,0,8,8,1162,0,0,0,0,0,0,0,0,0
200003,0880,9999,,Billings  MT MSA ,57,57,7174,0,0,0,0,0,0,0,0,0,57,57,7174,0,0,0,0,0,0,0,0,0
200003,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,197,197,20506,1,2,111,0,0,0,0,0,0,183,183,19187,1,2,111,0,0,0,0,0,0
200003,0960,9999,,Binghamton  NY MSA ,13,13,2116,0,0,0,0,0,0,0,0,0,11,11,1690,0,0,0,0,0,0,0,0,0
200003,1000,9999,,Birmingham  AL MSA ,474,474,62299,0,0,0,1,3,211,2,35,1421,304,304,43244,0,0,0,0,0,0,0,0,0
200003,1010,9999,,Bismarck  ND MSA ,46,46,6779,1,2,248,0,0,0,0,0,0,46,46,6779,1,2,248,0,0,0,0,0,0
200003,1020,9999,,Bloomington  IN MSA ,47,47,5676,2,4,270,2,8,518,2,10,470,0,0,0,0,0,0,0,0,0,0,0,0
200003,1040,9999,,Bloomington-Normal  IL MSA ,83,83,8289,2,4,235,2,8,273,0,0,0,74,74,6806,2,4,235,2,8,273,0,0,0
200003,1080,9999,,Boise City  ID MSA ,492,492,62576,7,14,1001,10,39,2345,1,16,809,268,268,32672,7,14,1001,9,36,2019,0,0,0
