Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200203,0040,9999,,Abilene  TX MSA ,12,12,1648,2,4,160,6,18,999,0,0,0,12,12,1648,2,4,160,6,18,999,0,0,0
200203,0120,9999,,Albany  GA MSA ,47,47,5453,0,0,0,0,0,0,0,0,0,19,19,2256,0,0,0,0,0,0,0,0,0
200203,0160,9999,,Albany-Schenectady-Troy  NY MSA ,179,179,28654,3,6,1026,3,11,569,12,108,10305,160,160,25849,3,6,1026,2,8,464,11,103,10016
200203,0200,9999,,Albuquerque  NM MSA ,534,534,54109,0,0,0,0,0,0,51,604,23480,516,516,52463,0,0,0,0,0,0,51,604,23480
200203,0220,9999,,Alexandria  LA MSA ,22,22,2031,0,0,0,0,0,0,2,94,5594,22,22,2031,0,0,0,0,0,0,2,94,5594
200203,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,197,197,21264,0,0,0,2,7,513,1,12,708,179,179,18199,0,0,0,1,4,283,1,12,708
200203,0280,9999,,Altoona  PA MSA ,8,8,901,0,0,0,0,0,0,0,0,0,8,8,901,0,0,0,0,0,0,0,0,0
200203,0320,9999,,Amarillo  TX MSA ,46,46,7344,0,0,0,0,0,0,0,0,0,46,46,7344,0,0,0,0,0,0,0,0,0
200203,0380,9999,,Anchorage  AK MSA ,129,129,20371,24,48,6291,0,0,0,3,70,6921,129,129,20371,24,48,6291,0,0,0,3,70,6921
200203,0450,9999,,Anniston  AL MSA ,22,22,3646,0,0,0,0,0,0,0,0,0,1,1,110,0,0,0,0,0,0,0,0,0
200203,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,91,91,13144,5,10,654,0,0,0,2,21,777,63,63,9097,4,8,545,0,0,0,0,0,0
200203,0480,9999,,Asheville  NC MSA ,101,101,13911,4,8,625,0,0,0,2,28,1866,25,25,2576,1,2,116,0,0,0,1,21,1572
200203,0500,9999,,Athens  GA MSA ,112,112,14155,16,32,1768,0,0,0,0,0,0,97,97,12129,16,32,1768,0,0,0,0,0,0
200203,0520,9999,,Atlanta  GA MSA ,4441,4441,501756,23,46,2788,2,7,432,40,1112,67265,3829,3829,447200,22,44,2658,1,4,257,37,1048,65040
200203,0580,9999,,Auburn-Opelika  AL MSA ,53,53,6324,5,10,514,0,0,0,16,262,10008,53,53,6324,5,10,514,0,0,0,16,262,10008
200203,0600,9999,,Augusta-Aiken  GA-SC MSA ,263,263,30968,0,0,0,0,0,0,0,0,0,236,236,27803,0,0,0,0,0,0,0,0,0
200203,0640,9999,,Austin-San Marcos  TX MSA ,664,664,70439,9,18,1157,2,8,473,10,262,16284,579,579,69237,8,16,1014,1,4,267,9,216,12990
200203,0680,9999,,Bakersfield  CA MSA ,313,313,37927,1,2,139,1,3,166,1,5,357,125,125,14119,0,0,0,0,0,0,0,0,0
200203,0730,9999,,Bangor  ME MSA ,16,16,1936,2,4,300,0,0,0,0,0,0,13,13,1564,2,4,300,0,0,0,0,0,0
200203,0740,9999,,Barnstable-Yarmouth  MA MSA ,60,60,13230,1,2,244,0,0,0,0,0,0,24,24,5839,0,0,0,0,0,0,0,0,0
200203,0760,9999,,Baton Rouge  LA MSA ,111,111,9717,1,2,32,0,0,0,2,32,1398,14,14,1285,0,0,0,0,0,0,0,0,0
200203,0840,9999,,Beaumont-Port Arthur  TX MSA ,44,44,5499,0,0,0,0,0,0,0,0,0,44,44,5499,0,0,0,0,0,0,0,0,0
200203,0860,9999,,Bellingham  WA MSA ,105,105,14656,3,6,624,2,6,427,1,22,1145,63,63,9676,0,0,0,0,0,0,0,0,0
200203,0870,9999,,Benton Harbor  MI MSA ,14,14,2712,0,0,0,0,0,0,0,0,0,10,10,2111,0,0,0,0,0,0,0,0,0
200203,0880,9999,,Billings  MT MSA ,44,44,6002,1,2,143,0,0,0,0,0,0,44,44,6002,1,2,143,0,0,0,0,0,0
200203,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,165,165,16121,0,0,0,1,4,208,0,0,0,153,153,14527,0,0,0,1,4,208,0,0,0
200203,0960,9999,,Binghamton  NY MSA ,10,10,1528,0,0,0,0,0,0,0,0,0,5,5,672,0,0,0,0,0,0,0,0,0
200203,1000,9999,,Birmingham  AL MSA ,411,411,56575,0,0,0,0,0,0,2,15,587,225,225,36461,0,0,0,0,0,0,0,0,0
200203,1010,9999,,Bismarck  ND MSA ,36,36,5329,0,0,0,0,0,0,0,0,0,35,35,5201,0,0,0,0,0,0,0,0,0
200203,1020,9999,,Bloomington  IN MSA ,26,26,3721,1,2,171,0,0,0,7,140,7656,25,25,3646,1,2,171,0,0,0,7,140,7656
200203,1040,9999,,Bloomington-Normal  IL MSA ,93,93,9469,0,0,0,0,0,0,0,0,0,93,93,9469,0,0,0,0,0,0,0,0,0
