Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200012,0040,9999,,Abilene  TX MSA ,6,6,1020,0,0,0,0,0,0,0,0,0,6,6,1020,0,0,0,0,0,0,0,0,0
200012,0120,9999,,Albany  GA MSA ,21,21,2406,0,0,0,0,0,0,0,0,0,3,3,343,0,0,0,0,0,0,0,0,0
200012,0160,9999,,Albany-Schenectady-Troy  NY MSA ,134,134,23710,0,0,0,0,0,0,2,10,538,124,124,22579,0,0,0,0,0,0,0,0,0
200012,0200,9999,,Albuquerque  NM MSA ,329,329,32426,0,0,0,0,0,0,0,0,0,284,284,28373,0,0,0,0,0,0,0,0,0
200012,0220,9999,,Alexandria  LA MSA ,21,21,2152,0,0,0,0,0,0,0,0,0,2,2,157,0,0,0,0,0,0,0,0,0
200012,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,121,121,13653,0,0,0,1,4,113,0,0,0,111,111,12396,0,0,0,0,0,0,0,0,0
200012,0280,9999,,Altoona  PA MSA ,2,2,134,0,0,0,0,0,0,0,0,0,2,2,134,0,0,0,0,0,0,0,0,0
200012,0320,9999,,Amarillo  TX MSA ,46,46,6187,1,2,195,0,0,0,0,0,0,46,46,6187,1,2,195,0,0,0,0,0,0
200012,0380,9999,,Anchorage  AK MSA ,43,43,7310,8,16,2135,0,0,0,0,0,0,43,43,7310,8,16,2135,0,0,0,0,0,0
200012,0450,9999,,Anniston  AL MSA ,8,8,737,0,0,0,0,0,0,1,5,229,0,0,0,0,0,0,0,0,0,0,0,0
200012,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,51,51,7051,4,8,625,0,0,0,1,16,544,37,37,4962,3,6,515,0,0,0,0,0,0
200012,0480,9999,,Asheville  NC MSA ,65,65,9877,1,2,230,1,4,184,2,48,1958,65,65,9877,1,2,230,1,4,184,2,48,1958
200012,0500,9999,,Athens  GA MSA ,57,57,7774,1,2,78,0,0,0,1,34,1372,18,18,4264,0,0,0,0,0,0,0,0,0
200012,0520,9999,,Atlanta  GA MSA ,2985,2985,320637,11,22,1133,4,15,546,64,1723,97413,2792,2792,297273,10,20,1062,3,11,290,61,1678,94469
200012,0580,9999,,Auburn-Opelika  AL MSA ,26,26,3529,0,0,0,0,0,0,1,12,449,26,26,3529,0,0,0,0,0,0,1,12,449
200012,0600,9999,,Augusta-Aiken  GA-SC MSA ,127,127,17258,0,0,0,0,0,0,0,0,0,106,106,14903,0,0,0,0,0,0,0,0,0
200012,0640,9999,,Austin-San Marcos  TX MSA ,592,592,81664,5,10,612,0,0,0,18,171,8816,552,552,76055,5,10,612,0,0,0,17,160,8334
200012,0680,9999,,Bakersfield  CA MSA ,178,178,22258,0,0,0,2,7,411,8,64,3764,45,45,7014,0,0,0,0,0,0,8,64,3764
200012,0730,9999,,Bangor  ME MSA ,9,9,663,0,0,0,0,0,0,0,0,0,5,5,256,0,0,0,0,0,0,0,0,0
200012,0740,9999,,Barnstable-Yarmouth  MA MSA ,66,66,14536,0,0,0,0,0,0,0,0,0,51,51,11700,0,0,0,0,0,0,0,0,0
200012,0760,9999,,Baton Rouge  LA MSA ,81,81,7885,0,0,0,0,0,0,6,60,2888,81,81,7885,0,0,0,0,0,0,6,60,2888
200012,0840,9999,,Beaumont-Port Arthur  TX MSA ,34,34,3900,0,0,0,0,0,0,0,0,0,34,34,3900,0,0,0,0,0,0,0,0,0
200012,0860,9999,,Bellingham  WA MSA ,74,74,10439,5,10,1187,1,4,322,10,129,6544,49,49,6942,3,6,765,0,0,0,8,88,4385
200012,0870,9999,,Benton Harbor  MI MSA ,3,3,502,0,0,0,0,0,0,0,0,0,3,3,502,0,0,0,0,0,0,0,0,0
200012,0880,9999,,Billings  MT MSA ,13,13,1669,0,0,0,0,0,0,0,0,0,13,13,1669,0,0,0,0,0,0,0,0,0
200012,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,93,93,9344,7,14,805,0,0,0,3,113,6266,84,84,8179,7,14,805,0,0,0,3,113,6266
200012,0960,9999,,Binghamton  NY MSA ,2,2,284,0,0,0,0,0,0,0,0,0,2,2,284,0,0,0,0,0,0,0,0,0
200012,1000,9999,,Birmingham  AL MSA ,219,219,31898,0,0,0,0,0,0,1,29,1306,84,84,11535,0,0,0,0,0,0,0,0,0
200012,1010,9999,,Bismarck  ND MSA ,12,12,1407,0,0,0,0,0,0,0,0,0,4,4,288,0,0,0,0,0,0,0,0,0
200012,1020,9999,,Bloomington  IN MSA ,17,17,2285,1,2,165,0,0,0,0,0,0,17,17,2285,1,2,165,0,0,0,0,0,0
200012,1040,9999,,Bloomington-Normal  IL MSA ,14,14,1149,0,0,0,0,0,0,2,16,950,14,14,1149,0,0,0,0,0,0,2,16,950
